,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
80,Samantha Fish,Let's Have Some Fun,42,"['kc indie', 'modern blues', 'modern blues rock']",Crossroad Blues,0.674,0.318,0,-6.825,1,0.0281,0.98,0.00144,0.11,0.18899999999999997,91.257,4krvAl6zfhfDfWL1KdvQAa,267790,4
81,Steamhammer,Contemporary Chick Con Song - Remastered,33,"['blues rock', 'british blues', 'german rock', 'psychedelic blues-rock']",Acid Blues,0.44799999999999995,0.605,7,-9.105,1,0.054000000000000006,0.084,0.00656,0.1,0.52,129.345,0ejMOOcG8JLEum6LfoPVtl,295213,4
82,Patrick Sweany,One Thing (2020),22,"['deep new americana', 'modern blues rock']",Alt-Blue,0.395,0.42100000000000004,0,-12.227,1,0.0301,0.115,0.527,0.102,0.135,131.79,5AU6psoPKvjkfgISTSrbCS,246053,3
83,Lonnie Brooks,Greasy Man,20,"['blues', 'chicago blues', 'electric blues', 'louisiana blues', 'modern blues']",Funky Blues,0.723,0.354,5,-15.958,1,0.0382,0.55,0.33899999999999997,0.115,0.8420000000000001,81.47,2Izextri7Ho1xu0mvVZcpI,356773,4
84,Barns Courtney,Fire,65,"['modern alternative rock', 'modern rock', 'rock']",Blues & Roots Rock,0.5479999999999999,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.32600000000001,5w6B0sAH7XauCvMOAtplQj,197520,4
85,Illinois Jacquet,Port Of Rico,34,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz saxophone', 'modern swing', 'soul jazz', 'stride', 'swing']",The Birth of Rhythm & Blues,0.769,0.25,0,-11.140999999999998,1,0.0556,0.711,0.0823,0.0855,0.615,127.147,6SK71gigneAwolvg95zUo6,164573,4
86,Elmore James,The Sky Is Crying,53,"['blues', 'blues rock', 'chicago blues', 'delta blues', 'electric blues', 'rock-and-roll', 'traditional blues']",Summertime Blues,0.294,0.611,2,-6.268,1,0.0348,0.0226,0.435,0.114,0.5670000000000001,178.19099999999997,1cRTAPP2FG9h2WiYMOIVIK,166400,3
87,Shannon Shaw,Broke My Own,35,['alternative americana'],Blues Roots,0.49200000000000005,0.736,9,-5.1339999999999995,0,0.0318,0.0037600000000000003,0.000386,0.128,0.555,122.44200000000001,16nsWHpv1wsZCcNAYcLDM2,179387,4
88,Jessy Martens and Band,Tricky Thing,35,[],Blue Ballads,0.645,0.455,1,-8.484,0,0.0322,0.49,7.54e-06,0.165,0.33899999999999997,149.971,7bpJJDFOR7CQMA2Ssm1yka,271733,5
89,Big Bill Broonzy,Mean Old World (Tk. 1),35,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'electric blues', 'traditional blues']",Scratchy Back Porch Blues,0.561,0.195,0,-17.093,1,0.195,0.9620000000000001,0.000126,0.337,0.516,80.771,2SN7hLyPSHyBKwykU0k0No,183432,4
90,Status Quo,Whatever You Want,65,"['album rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Boogie Rock,0.56,0.705,2,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,2kUzt5LsTUR0ggquP7O3eN,243547,4
91,Kelly Joe Phelps,Talkin' To Jehova,36,"['country blues', 'modern blues']",Acoustic Blues,0.72,0.142,4,-18.26,0,0.05,0.941,0.0969,0.09,0.64,107.134,69gubiWawGe46tKg6DpIyG,276107,4
92,Chris Smither,Outside In,38,"['acoustic blues', 'alternative country', 'country blues', 'country rock', 'folk', 'lilith', 'new americana', 'new england americana', 'roots rock']",Acoustic Blues,0.413,0.298,9,-12.671,1,0.0356,0.9279999999999999,0.0203,0.109,0.441,78.229,5wSgUfKTmZXKfBE3QObZDn,251960,4
93,Magnolia Blues Rock,Nunca antes,18,['blues latinoamericano'],Latin Blues,0.545,0.44799999999999995,10,-8.746,1,0.0343,0.518,2.88e-06,0.132,0.35700000000000004,79.001,0eXeArP9RpkSyA0nOvsXSF,228253,4
94,Eddie Bo,Hard Times,0,"['louisiana blues', 'new orleans blues', 'new orleans funk']",Funky Blues,0.5329999999999999,0.41700000000000004,5,-14.248,1,0.0402,0.607,0.0,0.252,0.7390000000000001,143.935,4KWvbzSZviStxGOOxrtjVc,148082,4
95,Trudy Lynn,Thru Chasin' You,11,['soul blues'],Soul Blues,0.807,0.585,7,-6.702000000000001,0,0.0375,0.56,0.00349,0.0894,0.7490000000000001,97.03,0UdgsIuqTM5WNL1SZADszx,295627,4
96,Ida Mae,Reaching,29,['uk americana'],Alt-Blue,0.499,0.395,10,-5.8389999999999995,1,0.0293,0.521,4.23e-05,0.147,0.547,81.685,3x8U016wnUlSVn4JCn9jag,195467,4
97,Eagles,James Dean - 2013 Remaster,46,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Boogie Rock,0.48100000000000004,0.894,9,-7.212999999999999,1,0.0415,0.00602,0.0149,0.191,0.562,140.9,0HznRAeJLyGtyLZgecDiLI,218269,4
