,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
10,Lund,Reckless,61,"['emo rap', 'pop rap', 'sad rap']",tear drop,0.461,0.467,0,-7.627999999999999,1,0.0586,0.007659999999999999,0.0,0.11,0.16699999999999998,74.686,1CIxzzS0nVJNfk5wuN2MjM,206271,4
11,Tzukush,שלם,22,['israeli trap'],היפ הופ ישראלי חדש,0.792,0.61,9,-8.892999999999999,0,0.0798,0.642,4.85e-05,0.0936,0.562,116.796,2ILdIo8UZcmzkVfvHXHY7I,188718,4
12,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),86,['australian hip hop'],tear drop,0.655,0.469,0,-6.257000000000001,1,0.0292,0.17300000000000001,0.0,0.0956,0.467,92.56,1EHUQesfVKwbthtNcpBi9g,161385,4
13,Bobby Sessions,Gold Rolex (feat. Benny The Butcher & Freddie Gibbs),10,['dfw rap'],Mind Right,0.7020000000000001,0.41200000000000003,9,-11.929,0,0.257,0.209,0.0,0.132,0.6709999999999999,85.20100000000001,26qmrHdW63w6sUfRLwmsb4,218072,4
14,Naughty By Nature,O.P.P,63,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jersey rap', 'pop rap', 'rap']",I Love My '90s Hip-Hop,0.848,0.838,4,-11.949000000000002,0,0.0723,0.0326,4.63e-06,0.124,0.774,97.735,3voxsfqnGr9V74jkkzPhXC,271067,4
15,Kota the Friend,Wolves,61,"['hip hop', 'rap', 'underground hip hop']",Mind Right,0.613,0.6859999999999999,1,-5.75,1,0.107,0.0952,0.0,0.187,0.5,80.014,49nkBg3OJtp6m6TQPmG1Qw,233531,4
16,prettyboys,WINTER HOOKUP,36,[],tear drop,0.7859999999999999,0.46,1,-8.027999999999999,1,0.24100000000000002,0.43799999999999994,2.35e-05,0.114,0.413,139.981,2aeYQJ6tbMjknoCw86plTV,174962,4
17,Lords Of The Underground,Funky Child,48,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'turntablism']",I Love My '90s Hip-Hop,0.8590000000000001,0.635,10,-9.532,0,0.193,0.0356,0.00346,0.13,0.53,96.571,3UhwS81S9L7i2byZCrhSAv,271067,4
18,Hadag Nahash,כל הצ'וצ'ות,21,"['israeli hip hop', 'jewish hip hop']",This Is הדג נחש,0.763,0.8690000000000001,10,-5.862,0,0.057,0.154,0.514,0.105,0.7959999999999999,125.573,6xKjg0jrprNOPcQdLreM5H,258733,4
19,Asher Roth,Flowers On The Weekend,45,"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",Jazz Rap,0.541,0.596,9,-6.487,1,0.39,0.568,0.0,0.172,0.6,80.469,2fymL9YLaFKDGMvVDzNGbQ,152227,4
20,Jackboy,Protecting My Energy,26,"['florida rap', 'southern hip hop', 'trap']",Most Necessary,0.871,0.45399999999999996,9,-9.532,0,0.11,0.14400000000000002,0.0,0.0916,0.39299999999999996,97.012,56jKsf3VnjjtJCJ3iUAtnE,157557,4
21,D-Block Europe,Ferrari Horses,77,['uk hip hop'],No Cap,0.526,0.491,5,-9.147,0,0.196,0.5579999999999999,0.0,0.18600000000000003,0.336,128.093,5erCwioOcRwP59NJUAtEK3,225906,4
22,Skiifall,Bentayga Dust,45,[],Who We Be,0.951,0.348,5,-13.05,0,0.574,0.5720000000000001,2.01e-06,0.106,0.6829999999999999,122.074,4ka6zxv0KbqWnNC1xIb06C,169180,4
23,Ravid Plotnik,יאלה בואו! (נצ'י נצ'),28,"['israeli hip hop', 'israeli trap']",This Is רביד פלוטניק,0.44299999999999995,0.851,1,-6.56,1,0.282,0.0202,0.0,0.461,0.48100000000000004,81.804,7megzdoDMbVauP0J5HKN5c,197213,4
24,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",78,"['pop rap', 'rap', 'trap']",Beats & Rhymes,0.792,0.7070000000000001,7,-5.218,0,0.0623,0.11599999999999999,0.0,0.12,0.408,134.997,2IePEfMAtqWS6rLXXFZIgI,224042,4
25,Ravid Plotnik,יום חדש (נצ'י נצ'),47,"['israeli hip hop', 'israeli trap']",This Is רביד פלוטניק,0.633,0.59,7,-5.626,1,0.304,0.0363,0.0,0.16,0.32,85.015,3z2xDkd4Bz0y3Teh4RZOWz,208653,4
26,Tierra Whack,Link,60,"['alternative r&b', 'escape room', 'indie soul']",Most Necessary,0.86,0.547,0,-10.638,1,0.0786,0.231,1.02e-06,0.146,0.467,150.07399999999998,11Yft9qfxqdK9sURatUNZ1,129505,4
27,Run–D.M.C.,My Adidas,48,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",I Love My '80s Hip-Hop,0.83,0.907,1,-8.508,1,0.2,0.000867,0.0,0.358,0.757,95.26299999999999,6LdpVTJzigyi2vbKe8mZAr,167880,4
28,SAIAH,3NIGHTS (feat. guardin) [Remix],48,['emo rap'],tear drop,0.33799999999999997,0.598,5,-6.341,1,0.106,0.11199999999999999,0.0,0.135,0.484,80.759,3CbuiJ89E4gazRhtybqxOw,151147,4
29,Conway the Machine,200 Pies (feat. 2 Chainz),56,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",Mind Right,0.598,0.431,2,-12.261,1,0.358,0.701,1.4800000000000002e-05,0.165,0.504,74.093,7FoLi3HouGfytmOekWmglN,265384,4
30,Rae Sremmurd,Unlock The Swag,44,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Beast Mode Hip-Hop,0.922,0.54,6,-5.917000000000001,0,0.0677,0.135,1.32e-05,0.0772,0.255,113.969,4sAyDtswbHLWyFJgUMt8hu,322787,4
31,Tuna,כנפיים,42,"['israeli hip hop', 'israeli pop']",This Is טונה,0.6,0.563,2,-7.644,0,0.0907,0.387,3.02e-06,0.34700000000000003,0.18100000000000002,170.065,0VI3BydW1LdWubXt03R1kN,333256,4
32,Arrested Youth,Leave My Casket Open...,53,"['modern alternative rock', 'modern rock']",tear drop,0.5710000000000001,0.652,2,-7.541,1,0.0477,0.0851,0.0234,0.0674,0.237,85.00399999999999,44boFMUCUCPd0R41jk8vE8,164332,4
33,Moneybagg Yo,Wockesha,75,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",RapCaviar,0.5820000000000001,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.7709999999999999,82.103,0nqhKXDjsyBMvbeWmgijD0,180930,4
34,Trick Daddy,Take It to da House,54,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-Hop Drive,0.935,0.78,6,-5.795,0,0.19699999999999998,0.0158,0.0,0.16399999999999998,0.9179999999999999,123.895,1wLhwzPAtze5JT8qqXlqaO,226160,4
35,Drake,What’s Next,87,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Beast Mode Hip-Hop,0.7809999999999999,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,3aQem4jVGdhtg116TmJnHz,178154,4
36,ShrekDiMC,עם האחים,29,"['israeli hip hop', 'israeli trap']",טראפ ישראלי,0.6629999999999999,0.767,1,-4.149,1,0.215,0.133,0.0,0.0777,0.619,137.569,5UbZaKID1uKIhOuwQ0uOXD,253913,4
37,Busta Rhymes,True Indeed,42,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",Spilled Ink,0.41700000000000004,0.945,2,-2.639,1,0.35700000000000004,0.000367,0.0,0.249,0.805,177.645,60VgKrIVA9iyq27h7PQw8H,113120,4
38,Axum,הדיבור,11,"['israeli hip hop', 'jewish hip hop']",This Is פלד,0.8490000000000001,0.78,4,-4.754,0,0.252,0.158,0.0,0.813,0.815,95.00200000000001,39XQxhm5sZ7zSk19VBTrcG,262347,4
39,Atar Mayner,לתת לך,33,"['israeli hip hop', 'israeli trap']",טראפ ישראלי,0.5870000000000001,0.624,6,-5.6,1,0.0344,0.19699999999999998,4.23e-06,0.266,0.175,99.964,6Nbo5kMP4jpbdFfTmmSg8X,236627,4
40,Tone-Loc,Wild Thing,59,"['hip house', 'rap']",I Love My '80s Hip-Hop,0.943,0.685,7,-11.902999999999999,1,0.188,0.0005070000000000001,8.56e-06,0.0604,0.813,125.515,0gljI0CtjpdZK6ecidfxto,263573,4
41,FCG Heem,Beef (feat. Pooh Shiesty),46,['florida rap'],Most Necessary,0.701,0.54,1,-7.43,0,0.201,0.55,0.0,0.10800000000000001,0.6829999999999999,84.96700000000001,2ViQnwjYc0nV9132JrLkHX,225879,4
42,Man Parrish,Boogie Down Bronx,36,['electro'],I Love My '80s Hip-Hop,0.862,0.639,10,-14.937999999999999,0,0.0917,0.376,0.0702,0.162,0.469,111.839,2CbgPrMwa0UWUdppsOIoTR,318680,4
43,SpotemGottem,Federal,55,"['florida rap', 'viral rap']",Out The Mud,0.723,0.616,5,-6.224,0,0.428,0.265,0.0,0.106,0.41100000000000003,81.914,55C4rPaJYVm0nOsb8Xrm80,128832,4
44,Hardy Caprio,Million Rings,59,"['afroswing', 'grime', 'uk hip hop']",Who We Be,0.5820000000000001,0.49200000000000005,8,-10.138,0,0.332,0.381,0.0,0.128,0.59,86.804,3xPIndCsBuz27cLygsUhSB,162104,5
45,Cashh,Double Tap / Mexican Wave,48,['uk hip hop'],Rap UK,0.85,0.59,5,-7.374,0,0.409,0.264,1.17e-06,0.19699999999999998,0.425,135.127,2lRZEHRY2V3PxRpPKDjSXG,188444,4
46,YG,Bompton to Oak Park,0,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Westside Story,0.76,0.6579999999999999,10,-8.788,0,0.40299999999999997,0.0296,0.0,0.111,0.5770000000000001,89.06299999999999,03xJkJttsHLaqUtzbt5wsq,164494,4
47,Hadag Nahash,רציתי שתדע,22,"['israeli hip hop', 'jewish hip hop']",This Is הדג נחש,0.515,0.8270000000000001,8,-3.878,1,0.0888,0.0315,0.000252,0.0936,0.44,92.336,7wOwXtF76hFxu7eed88ad3,346920,4
48,Latto,Step It Up,59,"['pop', 'pop r&b', 'r&b', 'trap queen']",Women of Hip-Hop,0.961,0.617,11,-5.76,1,0.344,0.26,0.0,0.149,0.7340000000000001,125.009,4tpSjqtLO12aIUHcSBR9rp,161280,4
49,44phantom,gray!,56,['sad rap'],tear drop,0.785,0.69,0,-6.3629999999999995,1,0.0561,0.0334,0.0,0.151,0.644,118.09100000000001,5qQTnPNyBrOxHdDQ8W1sRF,143320,4
50,MC Lyte,Ruffneck,46,"['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'hip pop', 'new jack swing', 'old school hip hop', 'rap']",Door Knockers,0.7090000000000001,0.902,1,-3.392,0,0.188,0.0364,0.0,0.0219,0.878,204.317,5BC50dLe7dZKVc3gPvJRx9,237267,4
51,Nardo Wick,Knock Knock,50,[],Out The Mud,0.7340000000000001,0.447,1,-7.08,1,0.308,0.00021899999999999998,0.00011399999999999999,0.10800000000000001,0.061,172.075,0uzYgihulBeLAP1EvvJEr7,145372,4
52,ODB,Got Your Money (feat. Kelis),69,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Hip-Hop Drive,0.934,0.45899999999999996,1,-7.654,1,0.18899999999999997,0.0516,0.0,0.222,0.6970000000000001,103.04,6YYd5MLpu45J0uLrMdivF7,239547,4
53,KA$HDAMI,Look N The Mirror!,68,"['meme rap', 'vapor trap']",Most Necessary,0.68,0.679,11,-9.302999999999999,0,0.32299999999999995,0.868,2.14e-06,0.0981,0.657,95.99799999999999,7pLN5OkrgMZ1j4UkLJfltj,85521,3
54,guardin,all i can see,54,"['dark trap', 'emo rap', 'sad rap']",tear drop,0.514,0.8340000000000001,2,-5.023,1,0.0376,0.0063,1.14e-06,0.214,0.275,160.023,05gHCcq775XVNxryDxaiqs,187548,4
55,Noah Cunane,BOY WITH A BROKEN HEART,49,[],tear drop,0.616,0.753,7,-5.912000000000001,1,0.0485,0.106,0.0,0.267,0.5529999999999999,85.00200000000001,48AKAvapPvjsDf6Cxc9rBS,178932,4
56,Bahamadia,3 Tha Hard Way,45,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'philly rap']",Door Knockers,0.745,0.775,1,-8.771,1,0.161,0.0144,3.3799999999999995e-05,0.28800000000000003,0.542,94.051,4B1w3clws55HXvcVoItOqS,252400,4
57,Duckwrth,Birthday Suit,53,"['alternative r&b', 'escape room', 'indie r&b', 'underground hip hop']",Alternative Hip Hop,0.807,0.655,1,-7.934,1,0.0632,0.131,0.0,0.245,0.652,113.009,42y2nvLMc5wLFWW8z6j97b,172035,4
58,Conway the Machine,Scatter Brain (feat. Ludacris & JID),65,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",Mind Right,0.855,0.478,1,-8.698,1,0.107,0.0684,0.0,0.111,0.355,135.987,4w7lBzX0EcDuy8tQLQvjC2,209118,4
59,Payday,"Beam, Pt. 2 (feat. Jackboy)",50,[],Fresh Finds: Hip Hop,0.619,0.782,6,-3.987,1,0.342,0.494,0.0,0.293,0.92,85.18799999999999,5rX78TuBsOrCiYFkcwmNbw,120713,4
60,Eric B. & Rakim,I Know You Got Soul,1,"['alternative hip hop', 'bboy', 'east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",I Love My '80s Hip-Hop,0.8909999999999999,0.88,6,-6.452999999999999,0,0.237,0.0204,6.579999999999999e-05,0.397,0.721,104.015,5oP3XZ4LRJ9eAIV2TwVDv8,284627,4
61,AG Club,COLUMBIA,53,"['alternative r&b', 'indie hip hop', 'indie r&b', 'underground hip hop']",Alternative Hip Hop,0.7020000000000001,0.6970000000000001,10,-5.465,0,0.109,0.0144,0.0,0.11900000000000001,0.253,113.588,1L8GpP1KURUrF8Ewj7B7qI,187897,4
62,Taleban Dooda,Ready For War,30,['florida rap'],Street Soul,0.8640000000000001,0.682,5,-5.662999999999999,0,0.44799999999999995,0.38799999999999996,0.0,0.122,0.752,121.95299999999999,2yqIX34IIukDlVoAeXlNdb,220328,4
63,Blu,Feet On The Ground,41,"['alternative hip hop', 'boom bap', 'hip hop', 'underground hip hop']",Jazz Rap,0.693,0.648,4,-8.465,0,0.0931,0.00958,3.229999999999999e-05,0.846,0.815,88.005,7AOYq2uBwuB8uaSJj8Cq6F,297875,4
64,Eric IV,Belong To The Streets,42,['afroswing'],Who We Be,0.7879999999999999,0.523,3,-8.514,0,0.0668,0.792,0.0,0.105,0.44299999999999995,129.995,3lFcrW0ZO28JVdRTRQVW6f,205973,4
65,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),85,"['conscious hip hop', 'north carolina hip hop', 'rap']",RapCaviar,0.861,0.6559999999999999,4,-7.867000000000001,0,0.425,0.10400000000000001,0.0,0.0986,0.331,88.96700000000001,5W8jRrZ6tWrTrqnKRtIQBf,218210,4
66,Shuko,I Ain't Finished Yet,41,"['chillhop', 'lo-fi jazzhop']",Jazz Rap,0.6709999999999999,0.644,9,-5.126,0,0.42100000000000004,0.317,0.0,0.105,0.555,171.73,2VnRyG7aChzsHCGTZkKQvl,158137,4
67,Brevin Kim,NAPLES,51,['boston hip hop'],tear drop,0.665,0.63,6,-6.215,0,0.0332,0.128,0.0,0.295,0.17800000000000002,92.039,0ImCrvyDR2Twf44Ugyv5Kj,140217,4
68,Jucee Froot,No Broke Dick,54,['trap queen'],Feelin' Myself,0.8140000000000001,0.679,2,-6.005,1,0.18100000000000002,0.195,0.0,0.375,0.397,141.95600000000002,2mP8MBAkWxLmSlY5tVxaSW,191471,4
69,Young Boiz,יאנג בויז 3,29,['israeli hip hop'],טראפ ישראלי,0.742,0.536,11,-6.961,0,0.316,0.257,1.13e-05,0.098,0.705,154.889,08Elfh4QTJGlJmFS2KC67n,123625,4
70,Westside Gunn,TV Boy,51,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",Mellow Bars,0.598,0.7909999999999999,4,-8.524,0,0.315,0.867,0.0,0.127,0.508,78.666,3JRFhq8N3N8sBlm6Y8upPm,146752,4
71,Wu-Tang Clan,Gravel Pit,61,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Hip-Hop Drive,0.787,0.72,7,-7.569,1,0.251,0.222,0.0,0.633,0.5379999999999999,121.00299999999999,2tNmhDlMbwQZLxQtWMt2EU,253467,4
72,Digga D,Bringing It Back,69,"['aussie drill', 'london rap']",Who We Be,0.848,0.758,2,-6.8660000000000005,1,0.31,0.252,0.0,0.363,0.816,143.032,3inbZcvbbcwJFgEzZgANwE,190938,4
73,Das EFX,They Want EFX,2,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",Hip-Hop Drive,0.8859999999999999,0.534,5,-10.407,0,0.302,0.0848,0.0,0.0848,0.611,98.85600000000001,79KACHlZpJE0aZUjSbcGqF,221093,4
74,Ravid Plotnik,ניצחון (נצ'י נצ'),25,"['israeli hip hop', 'israeli trap']",This Is רביד פלוטניק,0.74,0.919,1,-2.307,0,0.366,0.42200000000000004,3.929999999999999e-05,0.162,0.39799999999999996,102.029,4uk61NPB34G1x1u3HaCS4a,160400,4
75,Jasmin Moallem,אור הירח,51,['israeli pop'],This Is טונה,0.625,0.624,9,-8.391,1,0.14,0.179,7.15e-05,0.22,0.39399999999999996,150.005,1B6qAMPiD7sv3WNI90ELMz,208200,4
76,Soulico,Pitom Banu (feat. Axum),13,"['israeli hip hop', 'jewish hip hop']",דור ההיפ הופ,0.852,0.659,7,-5.547999999999999,1,0.19,0.00425,2.23e-06,0.1,0.193,105.016,5UuyiYMPZSuqhGMjeGafMf,204200,4
77,Ying Yang Twins,Twerkin in the Mirror,50,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Workout Twerkout,0.846,0.599,8,-9.675,0,0.0526,0.000294,4.5299999999999997e-05,0.121,0.111,100.07,79o6UOvbByGBsbDWgo8IfH,174600,4
78,JoeVille,It's Whatever (feat. KenTheMan),0,[],Workout Twerkout,0.898,0.586,8,-7.416,1,0.276,0.001,0.0,0.115,0.499,149.998,2Lx5Owbke8LsazDtywU3w2,194432,4
79,Money Man,24 (feat. Lil Baby),75,"['atl trap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']",Beast Mode Hip-Hop,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.45899999999999996,126.03,7v96VvFLS0wSYT8kewNLRy,182857,4
80,Pop Smoke,What You Know Bout Love,87,['brooklyn drill'],Who We Be,0.7090000000000001,0.5479999999999999,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,1tkg4EHVoqnhR6iFEXb60y,160000,4
81,חובי,בואי מחר,16,[],היפ הופ ישראלי חדש,0.755,0.512,5,-8.41,1,0.0748,0.294,0.0,0.0991,0.6920000000000001,139.982,68qQ3jxqgr1u5TvYfTK6ht,178286,4
82,Cardi B,Up,90,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",Beats & Rhymes,0.868,0.795,11,-6.044,1,0.26899999999999996,0.0012,0.0193,0.0461,0.8190000000000001,166.0,1XXimziG1uhM0eDNCZCrUl,156945,4
83,Filthy Gears,Ted Bundy,11,['instrumental grime'],Grime Instrumentals,0.7490000000000001,0.723,5,-4.15,1,0.0612,0.00614,0.0012,0.191,0.41600000000000004,139.933,0VmRbPG8QiShRD89DiWWBx,193714,4
84,Bankroll Freddie,Pop It (feat. Megan Thee Stallion),64,"['arkansas hip hop', 'atl trap', 'trap']",Most Necessary,0.9329999999999999,0.526,8,-6.398,1,0.244,0.008790000000000001,3.86e-05,0.276,0.833,131.99,6LcnvbHMT0qZDKZuUZaqt2,148484,4
85,Busta Rhymes,Gimme Some More,60,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",I Love My '90s Hip-Hop,0.591,0.855,11,-8.339,0,0.33899999999999997,0.008320000000000001,5.870000000000001e-05,0.7709999999999999,0.78,136.734,47wZfF4OdME3xkIPhhpSSF,158467,4
86,Love Renaissance (LVRN),"LVRN Cypher - Spotify Singles (feat. BRS Kash, OMB Bloodbath & NoonieVsEverybody)",62,[],Mellow Bars,0.9,0.48700000000000004,8,-12.087,1,0.449,0.0165,0.0,0.44299999999999995,0.644,120.022,5YEePADyz2hikwHQD2s0Zs,350505,4
87,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),85,"['brooklyn drill', 'melodic rap', 'nyc rap']",Beats & Rhymes,0.8079999999999999,0.639,1,-7.266,0,0.27899999999999997,0.0802,0.0,0.15,0.395,118.0,4eNOLmx8r2IJAVKvBBL1jv,144349,4
88,Jorja Smith,By Any Means,65,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'uk contemporary r&b']",Black Lives Matter,0.75,0.418,11,-10.412,1,0.244,0.149,1.72e-06,0.0857,0.442,104.98100000000001,2UWnZrXLXIyfMgNvJr2KUa,225631,4
89,Kodak Black,Rip Stick (feat. Pooh Shiesty & Sykobob),66,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Out The Mud,0.8340000000000001,0.759,8,-6.191,1,0.157,0.17800000000000002,0.0,0.0971,0.5589999999999999,112.025,6f4WfdafzQW0189yvQAJxZ,197143,4
90,Moneybagg Yo,Shottas (Lala),77,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",No Cap,0.925,0.46299999999999997,6,-9.309,0,0.45399999999999996,0.0681,0.0,0.10099999999999999,0.961,133.061,2Ox2c1WEJDeQCHTXPE3YKM,122729,4
91,NOROZ,מרגיש נפלא,34,"['israeli hip hop', 'israeli trap']",טראפ ישראלי,0.9079999999999999,0.6459999999999999,6,-7.082999999999999,1,0.145,0.00985,1.98e-05,0.185,0.539,120.09200000000001,0IPZk4iGAsvt8o8sc4nhXl,196578,4
92,Cohen,רק אני,22,"['israeli hip hop', 'israeli trap']",דור ההיפ הופ,0.457,0.563,6,-7.605,1,0.214,0.11699999999999999,0.0,0.19699999999999998,0.259,92.23,6fZB9GTvBkoIjT0dv0va8f,296213,4
93,Jammz,Keep It Simple,16,"['grime', 'instrumental grime']",Grime Instrumentals,0.821,0.33899999999999997,2,-7.216,1,0.44299999999999995,0.317,0.33,0.114,0.188,142.851,2jKZBODouH6VeoFDFCyQSt,269890,4
94,Tyga,Money Mouf,66,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Workout Twerkout,0.968,0.7929999999999999,10,-4.645,0,0.256,0.0013599999999999999,0.0,0.0814,0.7929999999999999,105.012,2ab4xGVMBb14NpPrj4xDq5,211704,4
95,T.I.,Let's Get Away,45,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Sample School,0.5670000000000001,0.826,10,-4.678,0,0.44299999999999995,0.342,0.0,0.135,0.726,84.814,7pjl3P3jnqdItN1beCrJS1,278720,4
96,Gangsta Boo,Where Dem Dollas At (feat. DJ Paul & Juicy J),47,"['dirty south rap', 'gangster rap', 'hip pop', 'memphis hip hop', 'southern hip hop', 'trap']",Door Knockers,0.898,0.56,0,-8.891,1,0.11699999999999999,0.00238,0.0,0.10800000000000001,0.465,146.458,7foHBs2UUa9YX4UWQlOfiC,269067,4
97,Digga D,Bringing It Back,69,"['aussie drill', 'london rap']",Rap UK,0.848,0.758,2,-6.8660000000000005,1,0.31,0.252,0.0,0.363,0.816,143.032,3inbZcvbbcwJFgEzZgANwE,190938,4
98,AQ,Know Your Worth,38,[],Fresh Finds: Hip Hop,0.667,0.249,6,-16.038,0,0.456,0.0166,2.24e-05,0.23800000000000002,0.26,113.845,3cHu2hJ53NozLzRo1wTKqt,122881,3
99,DaBaby,Masterpiece,79,"['north carolina hip hop', 'rap']",Beast Mode Hip-Hop,0.7809999999999999,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.09300000000000001,0.436,139.988,26UxwWl9xCb83OynXELJcL,181714,4
