,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
11,The Sonics,Have Love Will Travel,58,"['classic garage rock', 'freakbeat', 'garage rock', 'protopunk', 'psychedelic rock', 'punk', 'punk blues']",Legendary,0.506,0.948,10,-5.626,1,0.105,0.727,0.0,0.0904,0.934,130.195,2uXkW8uJcOIhlbUatEPLPs,160400,4
12,Royal Blood,Lights Out,62,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",Rock Save the Queen,0.501,0.8240000000000001,0,-7.25,1,0.0413,0.000127,0.00031099999999999997,0.0922,0.57,89.97200000000001,1060gzllf4b0UETAXisR5l,236427,4
13,Winnetka Bowling League,barcelona,56,"['indie pop', 'indie poptimism', 'la pop', 'modern alternative rock', 'modern rock']",New Noise,0.5489999999999999,0.86,10,-4.147,1,0.0498,0.017,4.26e-06,0.20600000000000002,0.512,83.971,3Ye0p2mpBSyOW4ewtnvX3w,225413,4
14,Jacob Banks,Parade,54,"['modern alternative rock', 'uk contemporary r&b']",Blues & Roots Rock,0.574,0.691,6,-7.805,0,0.0336,0.0142,0.00043099999999999996,0.16899999999999998,0.767,95.009,6qzA5ZUivvw1FCZJSVYoNE,136632,4
15,Kings of Leon,The Bucket,58,"['modern rock', 'rock']",Deep Dive: 00s Rock,0.494,0.637,0,-6.004,1,0.0336,0.0789,2.7699999999999996e-05,0.215,0.175,140.034,5LZSXhywLD0CXBPQs3ULoL,175547,4
16,Spoon,Breakdown - Live,36,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",Rock Covers,0.778,0.373,9,-10.016,0,0.0403,0.6609999999999999,0.000309,0.125,0.466,114.46600000000001,2VABnLXiKxZhFvDRUSHr3q,163696,4
17,The Futureheads,Hounds of Love,56,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'north east england indie']",Power Pop,0.36,0.895,9,-3.795,1,0.11699999999999999,0.0329,1.18e-06,0.06,0.424,168.21400000000003,7mAF2MJdbNT75VrVcgwT6F,182680,4
18,tortuganónima,Ukiyo,33,"['chilean indie', 'math rock latinoamericano']",Math Rock,0.34700000000000003,0.9209999999999999,0,-6.102,1,0.0439,0.07400000000000001,0.8190000000000001,0.175,0.48700000000000004,94.027,3Gp9E9NXg7JLVpQXV9y19D,313250,4
19,Arctic Monkeys,Only Ones Who Know,62,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",00s Soft Rock,0.29,0.39899999999999997,7,-10.696,0,0.0338,0.902,0.0019,0.105,0.0965,128.37,71ytDkCnYc11VRiRCrhDHX,184760,5
20,Oasis,Wonderwall,78,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",90s Soft Rock,0.37799999999999995,0.8959999999999999,2,-4.066,1,0.0407,0.000452,0.0,0.19399999999999998,0.469,174.30200000000002,5qqabIl2vWzo9ApSC317sa,258773,4
21,Jared Leto,City of Angels (Acoustic),40,[],Rocktail Hour,0.467,0.332,2,-10.83,1,0.0278,0.595,0.0,0.145,0.161,105.056,7Jw6Rs78eNe7PfnYz8lRII,266840,4
22,Iggy Pop,The Passenger,73,"['alternative rock', 'art rock', 'classic rock', 'glam rock', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'rock']",Workday: Rock Classics,0.498,0.889,0,-5.412999999999999,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,15BQ7vEDv2LJuh8TxWIhtd,283360,4
23,Highly Suspect,Lydia,53,"['modern alternative rock', 'modern rock', 'post-grunge', 'rock']",Dirty Rock,0.41700000000000004,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,3pUTJPIxhaMMFKhiMnfi1R,242560,4
24,Parachute,Without You,61,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",10s Pop Rock,0.564,0.8640000000000001,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,228933,4
25,Taking Back Sunday,Cute Without The 'E' (Cut From The Team),68,"['emo', 'pop punk']",2000s Screamo,0.39799999999999996,0.89,1,-2.248,0,0.0473,0.0252,0.0,0.0472,0.5720000000000001,95.095,6OyKBwLzq4h15XmxeWf5n4,212938,4
26,Barns Courtney,Hard To Be Alone,44,"['modern alternative rock', 'modern rock', 'rock']",Stripped Down,0.414,0.47600000000000003,3,-6.52,1,0.0302,0.91,0.0,0.0863,0.24,94.087,14NNdJ03Vt6QfrY99FpmE5,182053,4
27,The Lemon Pipers,Green Tambourine,44,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat']",Psychedelic Rock,0.503,0.614,7,-7.814,1,0.0283,0.12300000000000001,0.023,0.17,0.313,111.148,70jnaGaj1rtpyABfUURpvr,147000,4
28,Keef Hartley Band,Sinnin' For You,24,"['blues rock', 'british blues', 'psychedelic blues-rock', 'psychedelic rock']",Woodstock,0.396,0.436,5,-15.616,1,0.0411,0.254,0.469,0.125,0.389,139.664,3PdayPRO99dPqD0XaiuRsq,350760,4
29,The Beatles,Oh! Darling - 2019 Mix,50,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",Power Ballads,0.43700000000000006,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.34700000000000003,0.514,173.67,3UHv8SSIkNUDRBUHJx3Cg6,207147,3
30,Steppenwolf,Born To Be Wild,73,"['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",Rock School,0.43799999999999994,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,210373,4
31,Queen,Another One Bites The Dust - Remastered 2011,82,"['classic rock', 'glam rock', 'rock']",Rock Classics,0.9329999999999999,0.528,5,-6.472,0,0.161,0.11199999999999999,0.312,0.163,0.754,109.96700000000001,5vdp5UmvTsnMEMESIF2Ym7,214653,4
32,The Killers,Caution - Radio Edit,61,"['dance rock', 'modern rock', 'permanent wave', 'rock']",Full Volume,0.278,0.9309999999999999,7,-3.719,1,0.121,0.00525,5.78e-06,0.14400000000000002,0.16699999999999998,178.34599999999998,4cI2rd2D44mBjwUVFxTkUZ,228040,4
33,Paul Simon,You Can Call Me Al,76,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Yacht Rock,0.7759999999999999,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,0qxYx4F3vm1AOnfux6dDxP,280000,4
34,Sting,It's Probably Me,60,"['permanent wave', 'soft rock', 'sophisti-pop']",Soft Rock,0.7909999999999999,0.41,4,-12.604000000000001,0,0.084,0.16699999999999998,4.38e-06,0.0763,0.511,91.021,1X3Vb1oIAW6Ee22JZAEi59,302040,4
35,The Clash,The Magnificent Seven - Remastered,56,"['classic rock', 'permanent wave', 'punk', 'rock']",Deep Dive: 80s Rock,0.799,0.789,0,-8.208,1,0.0395,0.0595,0.0,0.0338,0.831,116.083,3Ro71R8Vpy166E2PuQDSc8,333520,4
36,TOTO,Georgy Porgy,61,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",70s Soft Rock,0.799,0.7829999999999999,11,-7.702999999999999,0,0.0847,0.0519,0.0213,0.127,0.9179999999999999,97.20700000000001,5jQcJ2st6yHWhUBjoDoZPH,247587,4
37,BONES UK,Pretty Waste,51,"['modern alternative rock', 'slayer']",Women of Rock,0.66,0.835,4,-3.79,1,0.114,0.0001,0.000443,0.247,0.544,94.014,1j6XqVdSE5KlgfOxfXwiGX,170500,4
38,Beware Of Darkness,Howl,46,['modern hard rock'],Pure Rock & Roll,0.23,0.888,2,-3.4139999999999997,1,0.0512,0.000776,0.000292,0.414,0.368,90.71600000000001,1Lfnkm8oTtL4YAAzhW9lFy,243823,4
39,The Specials,A Message to You Rudy - 2002 Remaster,64,"['punk', 'ska', 'ska revival']",Legendary,0.9059999999999999,0.45,0,-8.003,1,0.0627,0.149,0.00023199999999999997,0.168,0.9690000000000001,103.476,5dRfBz5ZXJc5gZJsNM04nn,172600,4
40,COLISION,Knees,10,[],French Noise,0.43,0.637,1,-8.777000000000001,1,0.0317,1.73e-05,0.821,0.348,0.26899999999999996,79.98899999999999,49WaJosNna7DBveejaBjra,188440,4
41,Duran Duran,Falling Down (feat. Justin Timberlake),39,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",00s Pop Rock,0.55,0.6970000000000001,11,-4.602,1,0.0258,6.69e-05,0.03,0.0958,0.5429999999999999,85.995,3DouEusx0IYHCPhTQcpFJo,339933,4
42,Radiohead,Everything In Its Right Place,66,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",00s Rock Anthems,0.29600000000000004,0.46299999999999997,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,2kRFrWaLWiKq48YYVdGcm8,251427,5
43,The String Cheese Incident,Franklin's Tower (Live),25,"['jam band', 'jamgrass', 'progressive bluegrass']",The Lot,0.515,0.871,0,-8.263,1,0.0646,0.645,0.474,0.835,0.669,118.54,7bMisliKEpEEwzcR2Vvpu6,525173,4
44,K.Flay,Four Letter Words,61,"['alt z', 'electropop', 'escape room', 'hip pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'rock']",Just Rock!,0.696,0.83,8,-4.8660000000000005,1,0.146,0.0717,2.39e-06,0.171,0.677,138.05700000000002,0F7plvzEr2eu5aHZwW3uE7,147562,4
45,Jet,Are You Gonna Be My Girl,76,"['modern rock', 'rock']",Ultimate Rock Gaming,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,305WCRhhS10XUcH6AEwZk6,213800,4
46,Dirty Honey,The Wire,46,['modern hard rock'],New Noise,0.389,0.894,8,-4.237,1,0.0873,0.000621,0.000223,0.429,0.691,184.101,2jDgvn31FTHSYgTMavDv3v,185120,4
47,R.E.M.,Drive,62,"['alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock']",Soft Rock,0.467,0.43200000000000005,7,-11.753,1,0.0283,0.175,0.001,0.226,0.23800000000000002,142.642,3geRffSf6eAruhg23RkpKV,271333,4
48,Girafot,יש לו בחורות כמו מים,30,"['classic israeli pop', 'israeli pop', 'israeli rock']",מישהו שומע אותי,0.509,0.474,8,-11.636,0,0.0546,0.516,0.000185,0.183,0.491,110.109,72DenRywE6QQ2EHeVcH1Bh,180813,4
49,Led Zeppelin,Custard Pie - 1990 Remaster,54,"['album rock', 'classic rock', 'hard rock', 'rock']",Deep Dive: 70s Rock,0.47600000000000003,0.6659999999999999,9,-9.309,1,0.0346,0.297,0.10300000000000001,0.0316,0.855,182.107,5cgL1YdlGWR5KfncpAGFQk,253867,4
50,The Aces,Stuck,49,"['alt z', 'electropop', 'indie pop', 'indie poptimism', 'pop']",Women of Rock,0.721,0.746,6,-4.247,0,0.0317,0.0114,0.0952,0.0844,0.705,124.96799999999999,0x8VeSHmhbRl9EUAdsEx6A,206467,4
51,Incubus,Aqueous Transmission,55,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Raised on Rock,0.415,0.456,9,-12.082,1,0.0352,0.0050100000000000006,0.763,0.17800000000000002,0.0935,151.937,5M67k54BVUDADZPryaqV1y,466560,4
52,Gun,Word Up - Radio Mix,46,['hard rock'],Deep Dive: 90s Rock,0.525,0.9540000000000001,6,-7.325,0,0.0426,0.00131,0.0453,0.295,0.635,117.729,17CWwbHJ2ThM5MXj90ObrS,260600,4
53,Highly Suspect,Lydia,53,"['modern alternative rock', 'modern rock', 'post-grunge', 'rock']",Ultimate Rock Gaming,0.41700000000000004,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,3pUTJPIxhaMMFKhiMnfi1R,242560,4
54,Earthless,Acid Crusher,39,"['instrumental rock', 'instrumental stoner rock', 'psychedelic doom', 'psychedelic space rock', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",Neo-Psychedelic Rock,0.41700000000000004,0.6709999999999999,7,-9.714,1,0.0348,0.0407,0.87,0.282,0.33799999999999997,78.953,1Jl2QiqrBXJOVxDx2WqnvO,896227,4
55,Guns N' Roses,Sweet Child O' Mine,81,"['glam metal', 'hard rock', 'rock']",Raised on Rock,0.45399999999999996,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.11599999999999999,0.629,125.116,7o2CTH4ctstm8TNelqjb51,354520,4
56,The White Stripes,Fell In Love With A Girl,71,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",תגבירו,0.32299999999999995,0.982,9,-1.742,0,0.113,0.706,5.93e-05,0.853,0.365,95.51700000000001,21Qsj3cMVCx2xF2EVVNbEu,110093,4
57,Van Der Graaf Generator,Cat's Eye/Yellow Fever (Running),32,"['art rock', 'experimental', 'jazz fusion', 'neo-progressive', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']",Prog Rock Monsters,0.312,0.41100000000000003,2,-16.816,0,0.0568,0.281,0.0111,0.066,0.287,93.57,126UEF2A18PA8xNnYUkt42,320227,4
58,The Stooges,I Wanna Be Your Dog,60,"['alternative rock', 'classic rock', 'detroit rock', 'folk rock', 'garage rock', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'punk blues', 'rock']",Legendary,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.72200000000001,672N8DGGTOLCOgWe0koX5g,188560,4
59,The Polar Dream,Caballos (Horses),21,"['atmospheric post-rock', 'mexican post-rock']",Math Rock,0.391,0.727,7,-5.996,1,0.0351,0.0767,0.0892,0.11900000000000001,0.184,140.039,7dzTIo5FpMtZ7vjBOSAi0l,303516,4
60,Briston Maroney,Freakin' Out On the Interstate,73,"['indie pop', 'modern alternative rock', 'modern rock', 'nashville indie', 'pop']",Rocktail Hour,0.45,0.794,4,-5.015,1,0.0538,0.38799999999999996,0.0,0.303,0.36200000000000004,143.861,0awZwmlC6pxH65KTZpadmX,251906,4
61,Spirit Mother,Space Cadets,23,['heavy psych'],pulp,0.22399999999999998,0.889,5,-6.345,1,0.0672,0.0116,8.740000000000001e-05,0.41100000000000003,0.34,134.936,7hpxOaUECY19hQNROQ6rH4,210573,4
62,Liam Gallagher,One of Us,53,"['britpop', 'modern rock', 'rock']",Rock Save the Queen,0.47600000000000003,0.934,5,-3.739,0,0.0383,0.00957,1.57e-05,0.0871,0.6,88.01299999999999,6qeFKhT0Khb9ySbb5pNYT5,205048,4
63,Royal & the Serpent,phuck u,0,"['alt z', 'indie electropop', 'modern alternative pop', 'social media pop']",New Noise,0.584,0.804,7,-6.093999999999999,1,0.0619,0.000968,0.635,0.284,0.635,159.953,0kJv6Szx4qBhr7byrlgzgH,161037,4
64,Simon & Garfunkel,Cecilia,74,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",Yacht Rock,0.755,0.8759999999999999,0,-8.867,1,0.0362,0.35700000000000004,5.17e-06,0.22,0.9540000000000001,102.762,6QhXQOpyYvbpdbyjgAqKdY,174827,4
65,We The Kings,Check Yes Juliet,72,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",the locker_,0.35200000000000004,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.35100000000000003,166.795,0wVluBsVAVzBKrqspuCcwR,220147,4
66,Lightning Born,Shifting Winds,29,[],Stoner Rock,0.526,0.754,8,-5.58,1,0.0665,0.0445,0.0354,0.282,0.382,125.89399999999999,2uSJ9sR3R3beiktlY8ZZtj,275067,4
67,Ouzo Bazooka,Space Camel,38,[],Neo-Psychedelic Rock,0.483,0.9309999999999999,0,-5.787000000000001,1,0.0319,0.0018100000000000002,0.0427,0.23600000000000002,0.887,91.575,6RKoe7UCtdONhVdo6625Lt,397813,4
68,Shinedown,How Did You Love - Acoustic,53,"['alternative metal', 'modern rock', 'nu metal', 'post-grunge']",Stripped Down,0.52,0.457,2,-7.877000000000001,0,0.0364,0.13699999999999998,0.0,0.102,0.61,185.945,4bUbgl5yiMEfGFy8CQNnXB,185955,4
69,TOOL,Sober,68,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",Rock Solid,0.385,0.6729999999999999,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.27100000000002,6DyywdbmTzlmXBzG9ym7Rt,306853,4
70,Fastball,The Way,64,['pop rock'],DE(TOUR),0.6459999999999999,0.882,6,-5.648,0,0.0346,0.14300000000000002,9.67e-06,0.335,0.9079999999999999,120.837,7IsEXPk6qqt30FfQv4SZMa,257093,4
71,Sueco,SOS (feat. Travis Barker),67,['cali rap'],Rock This,0.615,0.785,1,-4.88,1,0.0632,0.0186,1.1900000000000001e-05,0.166,0.369,150.03,38X7LavheHbSg0UwjRUNcf,169600,4
72,The Faim,Summer Is a Curse,54,"['australian alternative rock', 'modern alternative rock']",10s Rock Anthems,0.473,0.757,9,-5.103,1,0.0483,0.000727,0.0,0.151,0.425,168.005,5WzgYEfub2pFJAAZfrOult,181216,4
73,Creedence Clearwater Revival,Pagan Baby,51,"['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']",Deep Dive: 70s Rock,0.461,0.716,9,-6.83,1,0.0275,0.00502,0.716,0.35600000000000004,0.52,103.884,4ZeBVxDZOOcoEELB3YVSjX,383920,4
74,Psychedelic Porn Crumpets,Mr. Prism,38,"['australian garage punk', 'australian psych', 'modern alternative rock', 'neo-psychedelic']",Rock Rising,0.414,0.938,11,-5.487,1,0.14300000000000002,0.00125,0.00312,0.45799999999999996,0.341,177.97099999999998,05EdUyGiSczJlreuXZlfiZ,234800,4
75,The Dead Deads,Hey Girlfriend,37,['slayer'],Full Volume,0.40399999999999997,0.795,6,-3.049,1,0.0346,0.000722,0.00011899999999999999,0.127,0.5579999999999999,179.828,55o14VIuNvTFnrUT6FD8a6,238877,4
76,Eviatar Banai,מתנות,32,"['classic israeli pop', 'israeli rock']",This Is אביתר בנאי,0.5660000000000001,0.765,9,-5.329,0,0.0329,0.0376,5.9699999999999994e-05,0.0716,0.5760000000000001,111.95700000000001,0WkKSJiOHumAHleapC5PKt,211733,4
77,Bring Me The Horizon,Parasite Eve,69,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",One More Rep,0.589,0.797,9,-5.4639999999999995,1,0.15,0.0289,4.35e-06,0.38299999999999995,0.23199999999999998,102.48899999999999,5OxclJsdFESni44YlpNpkR,291813,4
78,Berry Sakharof,כמה יוסי,31,"['classic israeli pop', 'israeli rock']",מישהו שומע אותי,0.5670000000000001,0.7170000000000001,1,-12.307,1,0.0367,0.00587,2.09e-05,0.0517,0.8079999999999999,117.564,14Gb66x5hy8vSlBrFYV2fB,271440,4
79,Oasis,Wonderwall - Remastered,78,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",90s Rock Anthems,0.37799999999999995,0.8959999999999999,2,-4.066,1,0.0407,0.000452,0.0,0.19399999999999998,0.469,174.30200000000002,5qqabIl2vWzo9ApSC317sa,258773,4
80,No Fit State,Hit the Ground,34,['nwocr'],Dirty Rock,0.41700000000000004,0.919,0,-7.314,0,0.11199999999999999,0.00882,0.003,0.484,0.43799999999999994,143.975,55mdS8S3yfaFlQkFmfTEYU,196771,4
81,Led Zeppelin,The Rover - 1993 Remaster,55,"['album rock', 'classic rock', 'hard rock', 'rock']",Deep Dive: 70s Rock,0.36700000000000005,0.752,6,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,4hLQfgtzEyxme6w5GiwAEy,336907,4
82,The Black Keys,Lonely Boy,74,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",Rock School,0.35600000000000004,0.872,2,-7.837000000000001,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,5G1sTBGbZT5o4PNRc75RKI,193653,4
83,Shalom Hanoch,המדינה הזאת צריכה אמא,16,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",This Is שלום חנוך,0.586,0.405,5,-8.571,0,0.0274,0.612,2.22e-06,0.12300000000000001,0.16699999999999998,140.003,0P3Y2ylTUX72r7LW66GRxa,224740,4
84,Ozzy Osbourne,Woman,41,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",Power Ballads,0.33799999999999997,0.511,2,-5.604,1,0.0301,0.0039700000000000004,0.0,0.0875,0.54,156.062,7m3sxdDtVDitSxPywPi8H8,225880,4
85,Oh No! Yoko,Mimi Ashi,26,"['stomp pop', 'vancouver punk']",Math Rock,0.551,0.9209999999999999,0,-4.37,1,0.0437,0.00193,0.00244,0.174,0.495,94.986,1gFr9j7lS0HIgRiJUQWTMm,138892,4
86,Cortes,Loose Ends,40,['modern alternative rock'],Dirty Rock,0.653,0.5760000000000001,0,-6.825,1,0.0281,0.000384,0.5720000000000001,0.0894,0.6459999999999999,100.00200000000001,2tyb5TSxnb2QjkuVEhd3Do,160551,4
87,Red Hot Chili Peppers,A Teenager in Love - 2012 Remaster,35,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Rock Love Songs,0.519,0.773,1,-6.609,1,0.0428,0.423,0.000357,0.0991,0.745,77.071,5kuvOXaO2WiHwES81fSeu3,180067,4
88,Type O Negative,Be My Druidess,47,"['alternative metal', 'gothic metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rock']",Dark & Gothic,0.45399999999999996,0.82,4,-7.03,0,0.0389,0.0822,0.848,0.222,0.355,90.551,1ycz5DvATLtmn2pOU8u38C,325840,4
89,The Rolling Stones,Sympathy For The Devil,75,"['british invasion', 'classic rock', 'rock']",Rock School,0.7020000000000001,0.6679999999999999,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.06299999999999,1Ud6moTC0KyXMq1Oxfien0,378147,4
90,Twenty One Pilots,Choker,79,"['modern rock', 'rock']",Just Rock!,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,3ydI3CesHBnaY01Qff9jOr,223066,4
91,The Cranberries,Zombie - Acoustic Version,63,"['irish rock', 'pop rock']",Rocktail Hour,0.469,0.42700000000000005,4,-7.954,0,0.0241,0.00414,3.77e-05,0.128,0.0821,84.053,1qylvO4iCIZZcqc4TqSjTZ,241560,4
92,Atreyu,Warrior (feat. Travis Barker),66,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'rap rock', 'screamo']",Ultimate Rock Gaming,0.528,0.9079999999999999,1,-4.243,0,0.0913,0.0485,0.0005809999999999999,0.239,0.29600000000000004,154.958,11zEEKMORg4bIyGZ9HpkKz,165891,4
93,UPSAHL,Douchebag,57,"['alt z', 'electropop', 'indie poptimism', 'modern indie pop', 'pop', 'social media pop']",PopRox,0.685,0.6970000000000001,7,-5.511,1,0.067,0.166,0.0,0.129,0.65,86.01899999999999,6KTAt0jVrj713lF2OtQHig,142667,4
94,The Fratellis,Whistle For The Choir,48,"['garage rock', 'modern alternative rock', 'modern rock', 'rock', 'scottish rock']",Garage Rock Revival,0.595,0.696,4,-4.551,1,0.0311,0.0492,0.0,0.12,0.725,131.561,4DQ1VuWATAvpueRqTTqFQp,216880,4
95,Iron Butterfly,In-A-Gadda-Da-Vida - Single Version,56,"['acid rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'symphonic rock']",Psychedelic Rock,0.47200000000000003,0.526,0,-9.505,1,0.0309,0.0029100000000000003,0.000173,0.18100000000000002,0.7709999999999999,119.44,41TqRBgF4Ahyr4vGmZVk8b,173987,4
96,Dorothy,Who Do You Love,37,"['modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock']",Stoner Rock,0.22,0.848,10,-3.6860000000000004,1,0.0501,0.0429,0.000175,0.142,0.389,121.948,2AwZ6KUNvbTQ8S0iRZUfKB,253613,4
