,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
12,The Breeders,Cannonball,66,"['alternative pop', 'alternative rock', 'art rock', 'boston rock', 'dayton indie', 'dream pop', 'indie rock', 'lilith', 'lo-fi', 'post-punk', 'rock']",Essential Alternative,0.502,0.758,3,-9.76,1,0.0407,0.00915,0.7829999999999999,0.284,0.7290000000000001,112.499,1KdwPeY1WRWQGHCmRJTveb,213693,4
13,The Big Moon,Your Light,54,['london indie'],badass,0.595,0.7140000000000001,7,-8.9,1,0.0277,0.0037799999999999995,0.405,0.242,0.39899999999999997,128.011,1oA9hE3IxT8moluIvq9Uc8,307076,4
14,Kasabian,Club Foot,54,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'new rave', 'rock']",Alternative 00s,0.18,0.915,0,-6.855,1,0.0946,0.0224,1.4300000000000002e-05,0.0929,0.10099999999999999,94.57799999999999,35b08f3X5XiuTV0oJHZB9g,215360,1
15,Waxahatchee,Lilacs,52,"['alabama indie', 'art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",badass,0.74,0.696,7,-9.447000000000001,1,0.0298,0.524,3.12e-05,0.0752,0.426,103.04,69Akwuscu16hdYN637eTis,195600,4
16,Sports Team,Happy (God’s Own Country),49,"['english indie rock', 'modern alternative rock', 'modern rock']",The New Alt,0.46399999999999997,0.919,1,-2.497,1,0.111,0.00315,0.0004969999999999999,0.154,0.703,167.865,3gq7dff87NNO2lJg2is0xS,151588,4
17,The Clash,London Calling - Remastered,73,"['classic rock', 'permanent wave', 'punk', 'rock']",Alternative 70s,0.6509999999999999,0.8009999999999999,0,-7.34,1,0.0514,0.12300000000000001,0.0,0.0825,0.7759999999999999,133.769,5jzma6gCzYtKB1DbEwFZKH,200480,4
18,Pom Pom Squad,Head Cheerleader,44,"['bubblegrunge', 'indie rock']",The New Alt,0.525,0.922,7,-6.136,1,0.0735,0.000167,3.5e-06,0.77,0.494,142.971,73DSvDKrNsvmVhvVJGwoGF,188243,4
19,Island Apollo,Hold It Down,40,[],New Alt-Rock Mixtape,0.5710000000000001,0.7190000000000001,8,-7.193,0,0.0288,0.00274,0.000463,0.19,0.613,91.984,0tTxcG6aDLIooKHpchYzyG,238508,4
20,Dinosaur Jr.,Start Choppin',53,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",Early Alternative,0.373,0.755,2,-7.574,1,0.10300000000000001,0.00411,0.000799,0.0635,0.57,111.81299999999999,7yThIhNzpgDBIGoL2y1y6u,340187,4
21,The Black Keys,Crawling Kingsnake - Edit,56,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",Grade A,0.395,0.8240000000000001,5,-5.659,0,0.0317,0.0516,0.395,0.20600000000000002,0.514,83.42200000000001,1JM1iGpu8HqprmrKi1ukuP,232049,4
22,Para One,Dudun-Dun - Boys Noize Remix,14,['filter house'],Bloghouse,0.7020000000000001,0.594,9,-6.401,1,0.262,0.000157,0.603,0.084,0.521,126.015,14Iij6Tbd42FNrYt4gh4Xf,376747,4
23,Benny Sings,Sunny Afternoon,51,"['dutch pop', 'indie soul']",Butter,0.833,0.45,1,-9.788,1,0.0829,0.0887,0.0011300000000000001,0.0873,0.43200000000000005,101.775,7srVFtzbY8ok5UFzuN0b8P,171867,4
24,The Hives,Hate To Say I Told You So,68,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",Alternative 00s,0.45899999999999996,0.9309999999999999,5,-5.024,1,0.0612,0.00126,0.00881,0.41200000000000003,0.419,135.826,20j7B6mL9gnNvG3ic6Vwh5,200693,4
25,The Wannadies,Hit,27,"['swedish alternative rock', 'swedish indie rock']",Alternative 90s,0.342,0.888,7,-4.404,1,0.0617,0.00116,1.18e-05,0.214,0.287,159.118,0kM9RaCDEd5QlAH0i8dINY,142147,4
26,Wanda Jackson,Funnel Of Love,53,"['nashville sound', 'oklahoma country', 'rock-and-roll', 'rockabilly']",Alternative 60s,0.6,0.593,0,-9.799,1,0.0452,0.726,0.0,0.39899999999999997,0.912,134.97899999999998,6uJXOi796U1D8iW9fj2ZGn,128427,4
27,Pale Seas,Someday,35,"['shimmer pop', 'shiver pop', 'southampton indie']",New Alt-Rock Mixtape,0.5670000000000001,0.914,0,-5.968999999999999,0,0.0363,0.0106,0.0,0.125,0.667,124.005,3Qmos1rUz0txhLKe2lFCLE,229067,4
28,Anne Müller,Drifting Circles,36,"['compositional ambient', 'neo-classical']",Not Quite Classical,0.8009999999999999,0.34600000000000003,7,-14.296,1,0.11,0.9570000000000001,0.9129999999999999,0.0989,0.309,137.971,6povMadfhllQTRhD4LPkAj,420901,4
29,Lala Lala,Destroyer,47,"['bubblegrunge', 'indie garage rock', 'indie punk', 'indie rock']",badass,0.604,0.594,10,-6.706,1,0.0259,0.757,0.635,0.14800000000000002,0.33299999999999996,109.931,3Lllvxi2oA6DIwy2qhPgQx,192550,4
30,The Strokes,Someday,67,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",Essential Alternative,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.33799999999999997,0.6709999999999999,105.97,56NkIxSZZiMpFP5ZNSxtnT,183391,4
31,Bomba Estéreo,Deja,56,"['cumbia', 'latin alternative', 'latin rock', 'pop electronico']",Outliers,0.644,0.831,11,-7.117999999999999,0,0.0334,0.138,0.424,0.115,0.252,104.99600000000001,70um118ETgSKTghQNF9iEC,230893,4
32,Maja Lena,Avalanche,49,[],Modern Eclectic,0.415,0.355,6,-10.494000000000002,0,0.0316,0.985,0.0932,0.10300000000000001,0.36,113.993,6cGx4nFQpR8SaDoIUy1r67,179307,4
33,The Raconteurs,"Steady, As She Goes",66,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",Essential Alternative,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.10800000000000001,0.537,123.696,4xlEKYv7HmC8zXoJIbpZKM,215267,4
34,The White Stripes,Icky Thump,68,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",Alternative 00s,0.41700000000000004,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,2LMq1O0NiqGhPOlXo3McYQ,254533,4
35,The Blues Magoos,(We Ain't Got) Nothin' Yet,38,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",Alternative 60s,0.39799999999999996,0.8640000000000001,10,-8.199,1,0.0492,0.523,0.0,0.0985,0.782,148.47,6cQdZhnwKIeLud5qTD7BuQ,135747,4
36,Japandroids,North East South West,37,"['canadian indie', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk']",Garage Rock Revival,0.16699999999999998,0.953,7,-2.9189999999999996,1,0.0694,0.0472,0.0,0.0941,0.46,145.06,1hB1x77QvlXC10hvqaBd36,260867,4
37,girlhouse,loaded gun,35,[],undercurrents,0.772,0.6920000000000001,11,-8.192,1,0.0513,0.00742,0.00246,0.268,0.8690000000000001,126.97,0pZsHpKYy6BpBpez1X1dBs,230905,4
38,IRONTOM,Call Me the West (with The Dead Deads),38,"['modern alternative rock', 'modern rock']",New Alt-Rock Mixtape,0.575,0.904,1,-3.5010000000000003,0,0.0384,0.00141,0.00020899999999999998,0.149,0.769,105.071,5RKOybryugxajbMOTU9aIl,214330,4
39,The Rapture,How Deep Is Your Love?,52,"['alternative dance', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",Garage Rock Revival,0.47200000000000003,0.826,9,-3.938,0,0.0594,0.000617,0.000713,0.187,0.132,122.32600000000001,7ddGC67DasWO30q5YepUJe,385920,4
40,Haley Heynderickx,Francis,40,"['indie folk', 'indie pop', 'indie rock', 'portland indie', 'small room']",Modern Eclectic,0.653,0.337,0,-14.722000000000001,0,0.0347,0.878,6.22e-05,0.0841,0.214,84.146,1ymNYpCCZqXdGG5mpBSWJF,123000,4
41,CAYAM,Chaos in the Distance,46,[],Altar,0.7490000000000001,0.547,9,-11.342,0,0.0471,0.147,0.866,0.109,0.10099999999999999,129.002,2dNYZepmpo2RrnytcoZTrW,372151,4
42,PJ Harvey,Sheela-na-gig,32,"['alternative rock', 'art pop', 'art rock', 'lilith', 'melancholia', 'permanent wave', 'piano rock', 'rock', 'singer-songwriter']",Alternative 90s,0.469,0.902,10,-6.147,1,0.0651,0.00617,0.000521,0.0813,0.413,123.97200000000001,38lK7SKreBMlqV0nLs0ode,199107,4
43,The Raconteurs,"Steady, as She Goes",66,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",Essential Alternative,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.10800000000000001,0.537,123.696,4xlEKYv7HmC8zXoJIbpZKM,215267,4
44,Elvis Costello,Alison,58,"['art rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",Alternative 70s,0.557,0.32,1,-10.792,0,0.0438,0.7390000000000001,3.9899999999999994e-05,0.11199999999999999,0.377,176.64700000000002,1v98rfd0an913AzHvMNG8a,204533,4
45,Miley Cyrus,Midnight Sky,79,"['dance pop', 'pop', 'post-teen pop']",Alternative Beats,0.705,0.8140000000000001,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,27ycaQnQAxaPiyeg3nr2aB,223279,4
46,Richard D. James,#20 (Lichen),33,[],Not Quite Classical,0.162,0.11199999999999999,0,-17.167,1,0.0379,0.9540000000000001,0.915,0.11599999999999999,0.0504,70.04,4ovtBDG1jiIXe033VVhNgq,237832,3
47,The Rapture,Echoes,40,"['alternative dance', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",Garage Rock Revival,0.603,0.946,8,-3.3689999999999998,0,0.228,0.000335,0.0604,0.0936,0.3,133.986,45rHxi95lwLcLGx3MjQ4NW,186520,4
48,The Hunna,Bad Place,56,"['indie anthem-folk', 'modern alternative rock', 'modern rock', 'rock']",The New Alt,0.648,0.564,9,-3.972,1,0.0322,0.21600000000000003,0.0,0.0854,0.35700000000000004,132.93200000000002,7CFbskWjyQA92IvdApIIpV,139729,4
49,Saint Sister,Causing Trouble - Kormac Remix,50,['irish indie'],Modern Eclectic,0.306,0.54,5,-7.196000000000001,1,0.0414,0.625,0.00454,0.152,0.147,75.382,1qUgzpJVwoKPINBGbgOZAG,227707,4
50,White Town,Your Woman,63,['derby indie'],Alternative 90s,0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.64299999999999,4ACxa9buEUnOdYEoPcnMpi,259893,4
51,Twin Peaks,What's The Matter,30,"['chicago indie', 'indie garage rock', 'indie rock', 'modern power pop']",undercurrents,0.511,0.698,7,-7.057,1,0.0413,0.0958,0.00021400000000000002,0.375,0.858,170.74599999999998,7xNFJzDzbes1DQIP59ZQSE,201920,4
52,Mr. Oizo,Positif,44,"['alternative dance', 'dance-punk', 'electro house', 'filter house', 'new rave', 'ninja']",Bloghouse,0.7440000000000001,0.9279999999999999,10,-5.627999999999999,0,0.0495,0.00040899999999999997,0.624,0.132,0.507,123.014,3KEnGyuImTqe7asrYW0kUv,171120,4
53,Primal Scream,Movin' on Up,63,"['alternative rock', 'big beat', 'britpop', 'dance rock', 'new wave', 'rock', 'scottish indie']",Alternative 90s,0.523,0.76,5,-12.437000000000001,1,0.0325,0.10300000000000001,0.0006799999999999999,0.0666,0.581,94.26700000000001,67ncFJWaIbJdqZl1bpEppz,228267,4
54,We Are Scientists,The Great Escape,46,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",Alternative 00s,0.47200000000000003,0.925,9,-4.57,1,0.0415,0.000305,4.44e-06,0.0755,0.746,146.97,37MkbRqfMdO4qlNj7C4Wfa,198833,4
55,Bloc Party,Banquet,64,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Essential Alternative,0.575,0.9359999999999999,10,-4.913,0,0.0512,0.000128,0.0146,0.0828,0.879,150.234,4juzduULFJiZVIcrC1tkxE,201360,4
56,Layten Kramer,When a Love's Not Around,26,[],undercurrents,0.584,0.59,8,-7.479,1,0.0323,0.5329999999999999,0.0334,0.0906,0.628,122.042,567iWLya4Cs4XfsWINHYjv,207213,4
57,Jungle,Keep Moving,72,"['indie soul', 'uk contemporary r&b']",Grade A,0.7240000000000001,0.603,10,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,6a88fc0zSrVWGPdoj445nJ,240880,4
58,Oxymorrons,Justice,40,[],Noisy,0.406,0.961,2,-3.3819999999999997,0,0.157,0.000177,0.00183,0.325,0.508,186.025,5BV0OLRemswcGOPbfcG2w4,181935,4
59,Public Image Ltd.,Rise,52,"['alternative rock', 'art rock', 'experimental', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",Early Alternative,0.5329999999999999,0.7390000000000001,7,-9.361,1,0.0561,0.00299,3.69e-06,0.475,0.636,86.345,4bnLrJD28ZmiAlQZXGhJbG,378373,4
60,TORRES,Good Scare,30,['art pop'],badass,0.455,0.841,7,-8.871,1,0.0471,0.0135,0.0241,0.0794,0.509,186.09900000000002,2cDN2czQq2Kwni0E05fnFG,215695,4
61,Bendigo Fletcher,Evergreen,43,['roots americana'],Grade A,0.237,0.6579999999999999,4,-7.813,1,0.0335,0.136,2.9999999999999997e-05,0.142,0.267,158.351,0rDOZAwa5hpOIFvej2yBIU,280827,4
62,Spirit Mother,Space Cadets,23,['heavy psych'],pulp,0.22399999999999998,0.889,5,-6.345,1,0.0672,0.0116,8.740000000000001e-05,0.41100000000000003,0.34,134.936,7hpxOaUECY19hQNROQ6rH4,210573,4
63,Demob Happy,Less Is More,37,"['brighton indie', 'modern alternative rock', 'modern rock', 'newcastle indie']",New Alt-Rock Mixtape,0.529,0.743,1,-6.865,1,0.091,0.0037799999999999995,5.46e-06,0.0432,0.616,112.985,5wh2HkexEQ3dPV4CDjGqMG,180000,4
64,grandson,Dirty,64,"['modern alternative rock', 'modern rock', 'rock']",The New Alt,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,3pShTDa5E1bPBkrc1mxxGY,208296,4
65,spill tab,PISTOLWHIP,54,"['chill r&b', 'indie pop', 'indie r&b', 'modern indie pop']",badass,0.447,0.544,0,-6.5089999999999995,1,0.37799999999999995,0.466,0.133,0.547,0.625,139.925,5me5yFJlnKZr2spcxSbCTW,125643,4
66,Swamp Dogg,Please Let Me Go Round Again,34,"['funk', 'soul', 'southern soul']",undercurrents,0.716,0.33,0,-13.283,1,0.046,0.193,2.94e-05,0.124,0.5720000000000001,139.92700000000002,2fi8FxdNAfWZ0br7XeNjIR,280840,4
67,The Chemical Brothers,Let Forever Be,56,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']",Alternative 90s,0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.39899999999999997,126.93799999999999,3m1JFLpKLYgMi1jf6Bu16P,236360,4
68,Sipper,woah,37,[],undercurrents,0.605,0.555,5,-10.323,1,0.0823,0.35700000000000004,0.00145,0.226,0.212,86.984,79ZeN4pLdlB3XfGnJXwMFR,136552,4
69,Dan Kye,Moving,49,"['deep house', 'indie jazz', 'indie soul', 'uk contemporary jazz']",Butter,0.899,0.763,2,-11.548,1,0.0601,0.262,0.627,0.0869,0.905,122.005,41BPaKM3OVc8gs3VXbAAu6,315608,4
70,The Modern Lovers,Roadrunner,58,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'folk rock', 'new wave', 'psychedelic rock', 'punk', 'punk blues']",Alternative 70s,0.462,0.84,2,-6.667000000000001,1,0.0346,5.05e-05,6.47e-05,0.0893,0.805,75.542,5E5HYgxGMp3BPakHGfKfIB,246440,4
71,Vitamin String Quartet,New World,44,"['bow pop', 'classify']",Not Quite Classical,0.15,0.21100000000000002,9,-12.814,0,0.0369,0.792,0.174,0.16899999999999998,0.141,82.68,0ZYyAD3ZFssmqUrfBhjQst,225400,4
72,Laura Marling,Devil's Spoke,44,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'new americana', 'singer-songwriter', 'stomp and holler']",Alternative 10s,0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,4dqhnjsX69qGQ7DCMSTY7v,218188,4
73,King Gizzard & The Lizard Wizard,Automation,50,"['australian indie', 'australian psych', 'double drumming', 'neo-psychedelic']",Modern Psychedelia,0.375,0.6609999999999999,6,-7.1129999999999995,0,0.0362,2.2899999999999998e-05,0.0135,0.23,0.512,91.611,03CS8ifzdYuzNCyzshYl7Z,209804,4
74,Kelpe,All the Way Round - Edit,40,"['drill and bass', 'electronica', 'intelligent dance music', 'microhouse', 'ninja', 'uk experimental electronic', 'wonky']",Not Quite Classical,0.252,0.147,2,-19.74,0,0.0365,0.9109999999999999,0.9490000000000001,0.10300000000000001,0.0317,108.025,68Cz5sfSKx1ugwoxJzLIHh,270025,4
75,MC5,Kick Out The Jams (Original Uncensored Version),45,"['blues rock', 'classic garage rock', 'detroit rock', 'garage rock', 'protopunk', 'pub rock', 'punk', 'punk blues']",Alternative 60s,0.345,0.8109999999999999,1,-11.948,0,0.0654,0.0606,0.0466,0.35700000000000004,0.625,142.834,5mSZLysuAtdNA21mbOm0sx,183824,4
76,Matty,Videogames,41,['neo-psychedelic'],Modern Psychedelia,0.431,0.451,1,-9.064,1,0.0299,0.858,0.267,0.136,0.257,141.406,7cXuFSLLGDyo3mSm9i7n4t,257329,4
77,DREAMERS,Painkiller,56,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",New Alt-Rock Mixtape,0.39799999999999996,0.92,2,-3.267,0,0.0491,0.0031100000000000004,0.000531,0.10800000000000001,0.226,200.13099999999997,15BsrefgYpMgu1ZCIr8EJw,202627,4
78,Logan Ledger,"Oh, Sister [Feat. Courtney Marie Andrews]",30,"['alternative country', 'deep new americana', 'new americana', 'roots americana']",Modern Eclectic,0.56,0.39899999999999997,10,-9.847999999999999,1,0.0284,0.128,0.726,0.11199999999999999,0.28300000000000003,136.903,4DNWkjZlBuGgSmNnqOVBeN,220700,4
79,The Fratellis,Whistle For The Choir,48,"['garage rock', 'modern alternative rock', 'modern rock', 'rock', 'scottish rock']",Garage Rock Revival,0.595,0.696,4,-4.551,1,0.0311,0.0492,0.0,0.12,0.725,131.561,4DQ1VuWATAvpueRqTTqFQp,216880,4
80,Roger Eno,Celeste,45,"['ambient', 'art rock', 'compositional ambient', 'fourth world']",Not Quite Classical,0.27699999999999997,0.0456,10,-21.903000000000002,0,0.0529,0.9840000000000001,0.9279999999999999,0.107,0.0398,99.421,3Lbh8U2HMWa1CD7GK5wEQf,262920,3
81,Julia Jacklin,"to Perth, before the border closes",52,"['art pop', 'indie folk', 'indie pop', 'indie rock', 'sydney indie']",undercurrents,0.589,0.27399999999999997,2,-12.442,1,0.031,0.302,0.0008289999999999999,0.107,0.23,95.666,6AqFR4UHMbdlMPcJGrynXV,176733,4
82,Ian Dury,Sex & Drugs & Rock & Roll,51,"['pub rock', 'punk']",Alternative 70s,0.833,0.716,9,-11.265,1,0.04,0.5329999999999999,0.0,0.057999999999999996,0.9,104.8,0DPdnWavHdhB5hJ6O0qS6d,186627,4
83,Kasabian,Club Foot,54,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'new rave', 'rock']",Essential Alternative,0.18,0.915,0,-6.855,1,0.0946,0.0224,1.4300000000000002e-05,0.0929,0.10099999999999999,94.57799999999999,35b08f3X5XiuTV0oJHZB9g,215360,1
84,Death From Above 1979,Romantic Rights,40,"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",Bloghouse,0.513,0.956,5,-5.407,0,0.159,0.00381,0.0,0.391,0.45799999999999996,150.181,0bCWfvj8dDqCcN0WgTJLYZ,195147,4
85,Martha and the Muffins,Echo Beach,58,"['classic canadian rock', 'new wave', 'new wave pop']",Alternative 80s,0.54,0.746,7,-9.412,1,0.045,0.13,8.73e-06,0.0976,0.826,163.809,49wHCjiu34kM3VRgumQ1tJ,219867,4
86,Elvin T,Get Close - Edit,0,[],Altar,0.705,0.862,0,-5.962000000000001,0,0.0921,0.0884,0.9179999999999999,0.26,0.424,125.303,3h5nkI3ot07u8h03T15hfi,237342,4
87,Years & Years,Starstruck - Vegyn Remix,59,"['dance pop', 'electropop', 'gauze pop', 'pop', 'post-teen pop', 'tropical house']",Outliers,0.664,0.503,11,-7.85,0,0.159,0.377,0.0,0.387,0.40399999999999997,113.97,1DuPTyxPS2oiZMgLAF11gj,228773,4
88,Death Valley Girls,Street Justice,25,"['action rock', 'la indie']",pulp,0.324,0.948,9,-4.609,1,0.0522,8.85e-06,0.561,0.165,0.342,90.542,3s1Lfb2qxTL9r2apOFfIYD,160587,4
89,whenyoung,Given Up,31,"['irish indie rock', 'limerick indie']",pulp,0.506,0.8320000000000001,7,-3.9130000000000003,1,0.0596,0.0015400000000000001,2.15e-05,0.087,0.32,140.903,37uhDMKdcqZbj80LGZCHPN,195587,4
90,almost monday,live forever,2,[],The New Alt,0.669,0.932,2,-5.19,1,0.0404,0.0761,0.0,0.191,0.835,119.986,4hbJyXBh8guWXuPJvFCEr8,184132,4
91,Digitalism,Idealistic,40,"['alternative dance', 'big beat', 'dance-punk', 'electro house', 'electronica', 'indietronica', 'new rave']",Bloghouse,0.604,0.8079999999999999,0,-6.135,0,0.0438,0.0126,0.0813,0.484,0.369,128.958,2VbIou1DtUewZVgfte6kIW,250693,4
92,Radiohead,Ill Wind,44,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Modern Eclectic,0.515,0.491,5,-11.1,0,0.0274,0.8690000000000001,0.564,0.0977,0.223,146.908,12VTgfn13lUx12D7MOYfsn,254113,4
93,Aukai,Akal Ki,40,"['compositional ambient', 'neo-classical', 'new tribe']",Not Quite Classical,0.652,0.515,11,-12.034,0,0.0324,0.239,0.7509999999999999,0.0991,0.203,134.969,3sUtDNoHKdFV4WXShozY22,244000,1
94,Otis Kane,Sweet Sensation,43,['indie r&b'],Butter,0.664,0.535,7,-7.348,1,0.05,0.465,1.57e-06,0.27,0.361,85.154,0JvAFT6V106SHfkyVwhf4J,163509,4
95,Grace Pettis,Landon,36,['austin singer-songwriter'],Indigo,0.435,0.51,0,-6.074,1,0.0363,0.16399999999999998,2.12e-05,0.183,0.409,85.635,5nA5iMVDBrqmWNOrhIQSjz,201235,4
96,Young Clancy,PARABLE 3,28,[],Outliers,0.677,0.772,3,-7.438,1,0.424,0.303,2.15e-05,0.299,0.721,148.16299999999998,3MXQxodwNHbcBL0JOFy7WB,106048,4
97,Bully,Feel the Same,34,"['bubblegrunge', 'indie punk', 'indie rock']",pulp,0.552,0.898,0,-5.593,1,0.0773,0.0736,0.000156,0.40700000000000003,0.457,177.685,2a5IHHhUeoLnmkLLUU1XCl,119453,4
98,Kurt Vile,Pretty Pimpin,63,"['freak folk', 'indie folk', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'philly indie']",Alternative 10s,0.5660000000000001,0.6629999999999999,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.10799999999999,47cNDW1xyM03mT2kseO41a,298760,4
