,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
10,Itay Levi,רק בנות,47,"['israeli mediterranean', 'mizrahi']",ים תיכוני: הלהיטים,0.736,0.703,10,-6.09,0,0.0676,0.302,0.0,0.308,0.795,125.941,3hplQ2tuZhT4oCHijqJwhB,184967,4
11,Blaq Jerzee,Falling For U,60,['nigerian pop'],African Heat,0.8390000000000001,0.81,10,-4.297,0,0.11800000000000001,0.474,0.000273,0.0752,0.43,104.01100000000001,4C0dBjF3xoqF3wGWO2r9k9,181965,4
12,Rosario,Te lo Juro Yo,29,"['cantautor', 'latin pop', 'pop flamenco', 'rumba', 'spanish pop']",Coplas de siempre,0.73,0.40399999999999997,0,-9.225,1,0.0389,0.40399999999999997,0.0,0.308,0.425,97.926,2GAAgmUQL6kr2Kx4Kv6OXz,185027,4
13,CJ,Whoopty,85,['nyc rap'],הלהיטים הגדולים של ישראל,0.7190000000000001,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,5vGLcdRuSbUhD8ScwsGSdA,123263,4
14,Dudu Aharon,רומנטי או סימפטי,18,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.706,0.937,5,-3.88,1,0.0444,0.0914,0.0,0.32299999999999995,0.7290000000000001,127.99,1vXT9LMDTcQVb2E6liAl57,239667,4
15,Loud Luxury,Red Handed,60,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Singled Out,0.741,0.722,8,-5.471,0,0.0824,0.0172,0.0,0.0678,0.774,120.086,3L5vu7DBK62Nr3UIREIEJE,171294,4
16,Stonebwoy,Activate,55,"['afro dancehall', 'azontobeats', 'dancehall', 'ghanaian pop', 'hiplife']",African Heat,0.787,0.6990000000000001,4,-3.405,0,0.0384,0.69,3.56e-06,0.152,0.611,108.022,0Bc66CwO7NENnqW60RBDzG,217778,4
17,Eyal Golan,עושה עם העיניים,36,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",This Is אייל גולן,0.648,0.444,5,-8.597999999999999,1,0.0373,0.738,0.0,0.132,0.28800000000000003,90.958,4b1SBLUAW99ceiy9Quyqly,177033,4
18,Lee Fields,Let a Man Do What He Wanna Do,38,"['funk', 'southern soul']",Retro Pop,0.845,0.743,9,-7.445,0,0.0931,0.0799,0.00209,0.6940000000000001,0.956,112.493,21tzl7QqFs2UJwaGQpwtCk,170387,4
19,Kyle Lionhart,Sorry I'm Gone (feat. Emily Reid),57,"['australian indie folk', 'australian pop', 'indie anthem-folk']",Hot Acoustics,0.574,0.326,3,-11.284,1,0.0301,0.7090000000000001,9.96e-05,0.111,0.563,147.921,6gZeNBEYfgkgrLaTZ32T2x,227413,4
20,Jimbo J,חתולים,53,['israeli hip hop'],הלהיטים הגדולים של ישראל,0.665,0.583,9,-7.271,0,0.043,0.272,2.8199999999999998e-05,0.311,0.365,105.00399999999999,7IGkkk83NInOaTmLALMP7L,218370,4
21,Olivia Rodrigo,good 4 u,92,"['pop', 'post-teen pop']",just hits,0.556,0.6609999999999999,6,-5.052,0,0.204,0.3,0.0,0.10099999999999999,0.6679999999999999,168.56,6PERP62TejQjgHu81OHxgM,178148,4
22,Tate McRae,Heather - Spotify Singles,63,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Hot Acoustics,0.569,0.271,10,-10.969000000000001,1,0.0271,0.8859999999999999,0.0,0.10300000000000001,0.35200000000000004,91.88799999999999,2GSLoT7abyYGchSSDCpWEI,190652,4
23,Olivia Rodrigo,enough for you,29,"['pop', 'post-teen pop']",שישי של מוזיקה חדשה,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.21899999999999997,0.26899999999999996,88.485,3T8KVPcFVyyzswMnS8NC8t,202827,4
24,Haley Mae Campbell,Never Been in Love,50,"['contemporary country', 'country pop']",Fresh Finds,0.6779999999999999,0.741,4,-4.148,1,0.0293,0.121,7.56e-05,0.32299999999999995,0.855,147.829,4SACHtzLlcNaUKGYC9oX30,179189,4
25,Noga Erez,End of the Road,59,"['israeli hip hop', 'israeli indie']",רדיו ישראל,0.899,0.557,7,-7.966,1,0.245,0.0786,0.0,0.0777,0.46399999999999997,99.975,5YSXUtpMFyztO3OFY3V4hc,159986,4
26,Madison Beer,Blue,67,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Pop Sauce,0.64,0.501,7,-7.86,1,0.0624,0.15,0.0,0.16,0.34600000000000003,114.031,4a1RWaG4BTkifgMSx3rpf3,229882,4
27,Osher Cohen,מי עוד יחבק,46,['israeli mediterranean'],ים תיכוני חדש,0.6509999999999999,0.39799999999999996,3,-9.182,0,0.0625,0.568,0.0,0.171,0.5920000000000001,77.991,1A8Uf1oSZC5oKD0sDHRlKy,232308,4
28,Amy Shark,Love Songs Ain't for Us (feat. Keith Urban),69,['australian pop'],Fresh & Chill,0.396,0.35100000000000003,4,-7.787000000000001,1,0.0655,0.591,0.0,0.158,0.245,182.457,5s6pQWa3WI2hqe8bYa8Ai9,220867,3
29,Fine Young Cannibals,She Drives Me Crazy,72,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",Guilty Pleasures,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,215773,4
30,Inner Wave,Mushroom,51,"['indie garage rock', 'neo-psychedelic']",Bedroom Pop,0.703,0.7809999999999999,4,-5.5360000000000005,1,0.0262,0.262,0.544,0.155,0.845,100.90899999999999,6bF20uauKV4HUXp5mKdx82,166229,4
31,Sinead Harnett,Pulling Away (acoustic),46,"['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",Hot Acoustics,0.493,0.322,7,-11.456,0,0.0545,0.8,0.0,0.114,0.287,137.384,5xif8DSxBw2sYROjNbXYVE,208490,4
32,Beren Olivia,Read My Mind,50,['uk pop'],songs to scream in the car,0.534,0.606,2,-9.195,1,0.057999999999999996,0.00792,1.92e-06,0.0783,0.311,149.91299999999998,6k1RWwxJpRgm2lbyxRTmtF,178514,4
33,Adele,Rolling in the Deep,77,"['british soul', 'pop', 'pop soul', 'uk pop']",Hit Rewind,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,228093,4
34,Waterparks,Just Kidding,48,"['alt z', 'modern alternative rock', 'modern rock', 'neon pop punk', 'pixie', 'pop punk', 'rock', 'social media pop', 'texas pop punk']",PopRox,0.677,0.87,11,-4.569,0,0.0356,0.19899999999999998,0.0,0.304,0.737,94.984,2C5NZl3el8aZda8NIYbnjH,149050,4
35,Idan Amedi,בסוף,32,['israeli pop'],This Is עידן עמדי,0.561,0.379,1,-10.982999999999999,0,0.0423,0.863,2.37e-06,0.14,0.669,138.313,70AIAeu7FoPd8tZwB1CsTf,192573,4
36,Billie Eilish,everything i wanted,85,"['electropop', 'pop']",Mega Hit Mix,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,245426,4
37,Bruno Mars,Marry You,75,"['dance pop', 'pop']",Soft Pop Hits,0.62,0.8320000000000001,10,-4.848,1,0.036000000000000004,0.332,0.0,0.10400000000000001,0.48100000000000004,144.92600000000002,6SKwQghsR8AISlxhcwyA9R,230120,4
38,Jane Bordeaux,אישה קשה,47,"['classic israeli pop', 'israeli indie', 'israeli pop']",פופ ישראלי חדש,0.7020000000000001,0.787,9,-8.175,0,0.0433,0.0137,0.526,0.105,0.436,99.98200000000001,0riTg4W5chUXwJJq7W8DSE,195500,4
39,Alec Benjamin,The Way You Felt,75,"['alt z', 'electropop', 'pop']",Fresh & Chill,0.872,0.52,0,-6.928,1,0.0618,0.715,0.0,0.0982,0.736,131.918,6XdHZr9iXdqc4Q76wtgbqr,182810,4
40,Sarah Barrios,Have We Met Before (with Eric Nam),59,['alt z'],Fresh & Chill,0.434,0.271,7,-10.302,1,0.0353,0.856,0.0,0.109,0.36700000000000005,167.412,7eCpXVlWnTVEE8twb3P8m5,158175,4
41,Sia,Elastic Heart,71,"['australian dance', 'australian pop', 'dance pop', 'pop']",Hit Rewind,0.42100000000000004,0.7909999999999999,9,-4.998,1,0.0496,0.0117,1.4800000000000002e-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,257200,4
42,Mimi Webb,Good Without,84,"['alt z', 'indie cafe pop', 'uk pop']",just hits,0.616,0.5760000000000001,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.26899999999999996,89.962,15OCqNPYoLziEAsbVnqRj5,182121,4
43,Mooski,"Track Star (feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",60,[],All New All Now,0.551,0.43799999999999994,7,-10.297,0,0.187,0.243,0.0,0.0972,0.248,130.814,53sTK6KBrvsuqKT9qNpS5d,221054,5
44,Itay Levi,Halo Mami,30,"['israeli mediterranean', 'mizrahi']",This Is איתי לוי,0.655,0.757,7,-2.9789999999999996,0,0.113,0.264,0.0,0.22399999999999998,0.848,163.963,3HymAoLKjdu8QNJhmDSqX1,213659,4
45,Saweetie,Fast (Motion),72,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",All New All Now,0.882,0.8390000000000001,4,-3.193,1,0.08199999999999999,0.156,0.0,0.132,0.71,117.03200000000001,7zEz7q43xjzbRSUar4yH3m,170653,4
46,MOD SUN,Amnesia,58,"['minnesota hip hop', 'pop punk', 'pop rap']",PopRox,0.457,0.804,6,-4.756,0,0.0362,0.000206,0.0,0.19699999999999998,0.523,155.02200000000002,0zu5YEA4jVLa36NtZHS6SO,171033,4
47,MARINA,Ancient Dreams In A Modern Land,60,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']",All New All Now,0.578,0.7929999999999999,10,-5.002,0,0.0453,0.0166,0.0,0.304,0.638,137.915,5q324gelss3QQAIejPFlD3,206080,4
48,Eli Luzon,ילדה,22,['mizrahi'],קלאסיקות ים תיכוניות,0.604,0.5579999999999999,0,-12.885,0,0.0362,0.106,2.9100000000000003e-05,0.0854,0.968,156.618,5bcDDH2BnuzBWcdQnrhGmU,305973,4
49,4 Non Blondes,What's Up?,80,"['new wave pop', 'pop rock']",Guilty Pleasures,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.45399999999999996,134.355,0jWgAnTrNZmOGmqgvHhZEm,295533,4
50,Ashnikko,Slumber Party (feat. Princess Nokia),86,"['alt z', 'electropop', 'escape room', 'pop']",Viral Hits,0.9640000000000001,0.39799999999999996,11,-8.981,0,0.0795,0.00151,3.9500000000000005e-05,0.10099999999999999,0.563,105.012,11ZulcYY4lowvcQm4oe3VJ,178405,4
51,props,I Don't Mind,27,[],Bedroom Pop,0.732,0.397,5,-10.648,1,0.254,0.0609,3.45e-05,0.0737,0.512,73.888,33iMrb3cPhB0xsfa6oe1m1,159791,4
52,girl in red,Body And Mind,69,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",All New All Now,0.575,0.5720000000000001,10,-5.928,0,0.0635,0.0718,0.0,0.0995,0.551,150.894,2dAHKe37uyUrB0v0PJrDDj,186672,4
53,Katzin,Getaway,48,[],Fresh Finds: Pop,0.889,0.607,7,-6.834,1,0.0671,0.09300000000000001,0.0,0.113,0.851,135.001,02kzgVGKmlwCwrrNUxk7Jy,128000,4
54,Sum 41,Fat Lip,73,"['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk']",Guilty Pleasures,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4KacUpvbA3Mfo05gttTjhN,178267,4
55,Nadav Guedj,2 מטר,37,"['eurovision', 'israeli pop']",פופ ישראלי חדש,0.76,0.667,10,-7.61,0,0.258,0.0264,0.00352,0.192,0.5479999999999999,121.986,4CNBfvSHDSbGZvcnynRG3m,149508,4
56,Stevedreez,STAY UP,42,[],Fresh Finds,0.8029999999999999,0.319,0,-10.735999999999999,0,0.154,0.000592,0.0154,0.10300000000000001,0.441,110.007,1hb5zeeR0SchsLSIPrphL8,229766,4
57,Lil Heart Eyes,wish i never met you,20,[],Fresh Finds: Pop,0.655,0.446,3,-8.925,1,0.0675,0.19899999999999998,5.14e-06,0.134,0.615,157.376,2IYOZBI6goHOVAbyTLJr03,124356,4
58,Noah Kahan,Part of Me,66,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'indiecoustica', 'pop', 'pop rock', 'stomp and holler']",Fresh & Chill,0.6890000000000001,0.687,7,-7.832000000000001,1,0.0361,0.0674,0.0,0.0933,0.247,109.98,4aosx8uOGPG9aJjm0Dj4dN,237230,4
59,Thomas Jack,Rise Up - Acoustic Version,34,"['deep house', 'deep tropical house', 'tropical house']",Acoustic Hits,0.705,0.331,2,-7.72,0,0.0323,0.7909999999999999,0.0,0.133,0.517,104.01700000000001,2UKHSicfUM6YjBXfj9qycr,141346,4
60,Dudu Aharon,עשרים וארבע שעות,21,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.6679999999999999,0.715,2,-5.831,1,0.0303,0.43,0.0,0.0877,0.619,127.97399999999999,2kgvTphBsHoHqvHvCkIwMj,200859,4
61,Rotem Cohen,כולם אומרים,39,['israeli mediterranean'],פופ ישראלי חדש,0.612,0.48200000000000004,6,-10.056000000000001,0,0.0379,0.698,0.0,0.0897,0.462,95.961,6H7aFHepNnIN584nOBg6jO,175935,4
62,AVIV,Black Coffee,48,[],Bedroom Pop,0.639,0.664,2,-8.346,1,0.0257,0.0091,0.00234,0.545,0.6990000000000001,132.01,67aZdAS6doqinEJfperUnH,144392,4
63,Petticoat,Give Up,34,[],Fresh Finds: Pop,0.6679999999999999,0.8190000000000001,2,-5.922999999999999,1,0.0742,0.26,2.5300000000000002e-05,0.131,0.455,128.01,0GZWOPaWZ3L9biFLoauPnn,195000,4
64,Odeya,אור,42,['israeli pop'],רדיו ישראל,0.735,0.6920000000000001,6,-5.602,0,0.0329,0.0937,0.0005110000000000001,0.102,0.185,108.04899999999999,2UKt81qgzSyHr6b5I4y0L7,187222,4
65,Anna Zak,רוק 2000,39,['israeli pop'],פופ ישראלי חדש,0.628,0.605,8,-9.014,1,0.0344,0.42100000000000004,4.34e-06,0.10300000000000001,0.439,119.904,4BF2r3du9j4DFA34kDR9t5,230029,4
66,Caspr,Coke Nose,3,"['emo rap', 'glitchcore']",Pop Sauce,0.6679999999999999,0.645,1,-5.986000000000001,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,6Y9ZB2eeYmbEYm7XifqTcg,164118,4
67,Ryu Matsuyama,Under the Sea feat. Max Jenmana,44,['japanese alternative pop'],Tokyo Rising,0.635,0.753,6,-5.648,0,0.040999999999999995,0.434,2.3899999999999998e-05,0.168,0.7340000000000001,108.031,4YVcZ2a0bA6wwvalSynEKK,242222,4
68,Ido Shoam,Colombiana,36,[],שנה לספוטיפיי בישראל: הפריצות המפתיעות,0.82,0.892,8,-4.399,1,0.0766,0.0164,6.38e-06,0.493,0.892,128.06,70y0g2FUkVavdad0DowW1I,170625,4
69,Fousheé,Deep End,79,['indie r&b'],רדיו ישראל,0.711,0.5920000000000001,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,6HlE9t71z9DjGi7KqSyEpA,141224,4
70,OneRepublic,Run,82,"['dance pop', 'piano rock', 'pop', 'pop rock', 'post-teen pop']",Today's Top Hits,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.14800000000000002,0.6729999999999999,117.00299999999999,2UbVnbE5FH6008mAm6Mmgw,169011,4
71,Matt Hall,A Thousand Tears Ago,23,[],Fresh Finds: Pop,0.293,0.59,11,-5.271,1,0.182,0.16899999999999998,0.0,0.17,0.45,74.14699999999999,6YzfKAogmJjhU6mTq4SzbI,170296,4
72,Ed Sheeran,South of the Border (feat. Camila Cabello) - Acoustic,59,"['pop', 'uk pop']",Pop Acoustic,0.735,0.6859999999999999,9,-4.476,0,0.0329,0.502,0.0,0.10099999999999999,0.961,93.91799999999999,6Kzzkq9sFHm51RwhHswCVc,194885,4
73,Lil Nas X,SUN GOES DOWN,42,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",Pop Sauce,0.551,0.636,2,-6.797999999999999,1,0.054000000000000006,0.0837,4.28e-06,0.11199999999999999,0.14800000000000002,174.065,34eF4BoV8FPk0uhAAoqU7h,168276,4
74,Marina Maximilian,Maurin,21,['israeli pop'],This Is מארינה מקסימיליאן,0.505,0.36200000000000004,10,-7.665,1,0.0289,0.442,0.000123,0.122,0.19899999999999998,121.885,2aAaefX03pfHZvZdt09HKb,208457,4
75,Daya,Montana,39,"['alt z', 'dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Fresh & Chill,0.602,0.405,2,-7.157,1,0.0319,0.903,0.0,0.133,0.321,137.743,4pfG7q7oXVz1yOBsj4YGrS,203869,4
76,Black Eyed Peas,Imma Be,0,"['dance pop', 'pop', 'pop rap']",big on the internet,0.597,0.519,0,-6.962999999999999,1,0.366,0.17800000000000002,0.0,0.309,0.415,92.03200000000001,2bsj7ZCTjvmePUjxE0ackR,257560,4
77,Miri Mesika,Birkat HaMelech (The King's Bless),15,['israeli pop'],This Is מירי מסיקה,0.523,0.451,9,-8.292,0,0.0419,0.425,3.97e-05,0.0879,0.506,124.275,0Hh5WwzaMTtUbybbIegG2r,258880,4
78,Dudu Aharon,בחלומות שלנו,50,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.6509999999999999,0.462,7,-7.006,1,0.0334,0.703,0.0,0.35100000000000003,0.556,104.303,0nLRdLNqBO7EdyRdiixjRk,238159,4
79,Raviv Kaner,רוצה שלום,58,['israeli pop'],פופ ישראלי: הלהיטים,0.727,0.431,2,-10.007,0,0.0937,0.17300000000000001,2.84e-05,0.0813,0.157,94.95,4L4dPjtEVEpZ0ER2deHAJA,208681,4
80,JOELMY,Porque Te Vas,34,[],Global X,0.8220000000000001,0.7040000000000001,9,-6.422999999999999,0,0.0675,0.0909,0.00056,0.22,0.529,90.04899999999999,0ATV1GTCsMhWFzs4ohFuy8,192667,4
81,Assaf Amdursky,את ואני נוסעים לאט,39,['israeli rock'],רדיו ישראל,0.537,0.371,2,-12.68,1,0.0289,0.634,0.20600000000000002,0.0928,0.299,143.839,6w2u80yRFPlnmUVY0os4oj,252770,4
82,Fitz and The Tantrums,The Walker,19,"['indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",Retro Pop,0.792,0.649,2,-4.55,1,0.045,0.00663,0.0,0.33399999999999996,0.763,130.019,25Oge5Qv8xA468YDGGo1CN,243289,4
83,Eliad,יום הולדת,41,['israeli pop'],This Is אליעד,0.782,0.507,1,-6.527,1,0.0963,0.489,0.0,0.267,0.536,91.54,56YfxWKh3ZOkvRtHWBss98,195588,4
84,Aya Korem,רק אהבה,33,['israeli singer-songwriter'],פופ וים תיכוני: המיטב של 2020,0.575,0.523,7,-7.077999999999999,1,0.0259,0.37200000000000005,0.000525,0.098,0.312,97.934,1StdVIKD8KlSTmZZutEmqh,248235,3
85,Bebe Rexha,Break My Heart Myself (feat. Travis Barker),72,"['dance pop', 'electropop', 'pop', 'post-teen pop']",Pop Right Now,0.7509999999999999,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,3UjGudrhckjEQjKHLR3p5G,151999,4
86,Adi Ulmansky,פרח במדבר,38,"['israeli hip hop', 'israeli pop']",רדיו ישראל,0.8059999999999999,0.546,0,-8.797,0,0.0921,0.289,0.0,0.0729,0.583,90.007,2a6T1KFcKgd246pfVvPpvN,162063,4
87,Lil Nas X,SUN GOES DOWN,42,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",Today's Top Hits,0.551,0.636,2,-6.797999999999999,1,0.054000000000000006,0.0837,4.28e-06,0.11199999999999999,0.14800000000000002,174.065,34eF4BoV8FPk0uhAAoqU7h,168276,4
88,HANNI,Talking To Myself In The Mirror,42,[],Fresh & Chill,0.7140000000000001,0.594,11,-8.379,1,0.0404,0.24600000000000002,0.0038799999999999998,0.0818,0.395,101.12700000000001,0KyNkSSRFGvnkMEVvAGrTa,173465,4
89,Adele,Rolling in the Deep,77,"['british soul', 'pop', 'pop soul', 'uk pop']",Soft Pop Hits,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,228093,4
90,The Offspring,Pretty Fly (For A White Guy),73,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",Guilty Pleasures,0.723,0.895,11,-3.707,0,0.102,0.08800000000000001,0.0,0.0717,0.963,143.373,3SFXsFpeGmBTtQvKiwYMDA,188667,4
91,Tim Schou,If I'm Being Honest,45,['acoustic chill'],Hot Acoustics,0.563,0.428,5,-7.645,1,0.0397,0.616,0.0,0.11,0.19899999999999998,74.881,4JizrXo9waLOAqSJoA6MsA,231924,4
92,Idan Amedi,מרפסת,29,['israeli pop'],This Is עידן עמדי,0.514,0.63,5,-9.017999999999999,1,0.0329,0.316,4.22e-05,0.11900000000000001,0.54,89.947,4Rg9i7qAI2XCnFlnwywpWA,253107,4
93,Static & Ben El,קטן עלינו - אמני ישראל,46,"['israeli pop', 'jewish pop']",פופ ישראלי: הלהיטים,0.564,0.579,3,-7.01,1,0.0418,0.485,0.0,0.132,0.44299999999999995,149.939,7v0VSCjykfoquXKK91Pt7s,312059,4
94,Capitaine Gaza,À la base,34,"['hip hop quebecois', 'rap montrealais']",Global X,0.469,0.741,1,-6.627999999999999,1,0.0414,0.32799999999999996,3.4e-05,0.0996,0.6729999999999999,114.583,4Km66JVc3KY5w67Z7BzI2D,241816,5
95,Alfie Templeman,"Wait, I Lied",58,['modern alternative pop'],All New All Now,0.787,0.852,5,-6.442,0,0.146,0.0175,0.000724,0.16699999999999998,0.887,117.988,1INnYwu9Zn4odIzxyEAGqf,196039,4
96,Lil Nas X,SUN GOES DOWN,42,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",שישי של מוזיקה חדשה,0.551,0.636,2,-6.797999999999999,1,0.054000000000000006,0.0837,4.28e-06,0.11199999999999999,0.14800000000000002,174.065,34eF4BoV8FPk0uhAAoqU7h,168276,4
97,KIDDO,My 100,38,['scandipop'],Pop Right Now,0.598,0.738,11,-5.518,0,0.0472,0.255,0.0,0.245,0.374,120.01,1yaiYi9RIDVzOTXwmetS1u,155700,4
98,Harry Styles,Sweet Creature,78,"['pop', 'post-teen pop']",Pop Acoustic,0.42700000000000005,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,5kRPPEWFJIMox5qIkQkiz5,224867,4
99,Chiiild,Gone,56,"['alternative r&b', 'indie r&b']",Pop Right Now,0.775,0.43799999999999994,7,-8.479,1,0.0598,0.654,0.0796,0.131,0.637,142.02700000000002,7eRaK8LJUUgStuF29HpNsQ,171693,4
100,Charlotte Lawrence,Joke's On You - Acoustic,46,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",Hot Acoustics,0.475,0.4,2,-5.0280000000000005,0,0.026000000000000002,0.851,0.0,0.131,0.28600000000000003,94.86200000000001,7sDO194LVW5x4vic4ZAjgy,189729,3
101,Sofia Lafuente,Cut Deep,36,[],Fresh Finds: Pop,0.604,0.649,8,-11.11,1,0.0744,0.552,7.38e-06,0.0927,0.337,145.048,4O5Z3boSWzrscOFmmEPwLn,219166,4
102,APE,My Boy,18,['israeli rock'],This Is מארינה מקסימיליאן,0.573,0.693,5,-5.9879999999999995,0,0.0605,0.059000000000000004,0.0,0.10400000000000001,0.188,139.935,6LINYvvyUxmFXGiMWqld8Y,211788,4
103,Norman North,Always,33,[],Fresh Finds,0.5760000000000001,0.51,3,-5.245,1,0.0278,0.308,0.0,0.11800000000000001,0.467,129.829,1ubGogM1YgLECPXjMNz8EL,177293,4
104,Jillian Rossi,Fever Dream,65,[],Fresh & Chill,0.561,0.519,2,-8.467,1,0.0395,0.223,0.0,0.156,0.2,119.882,2hyS6YHRSqMp8JygUgUEly,171000,4
105,Swaine Delgado,F Me Up,40,[],Bedroom Pop,0.738,0.568,11,-12.5,0,0.0323,0.541,0.664,0.109,0.239,109.294,138BAgSQ6HzGoSaWQsN2Zc,324323,4
106,Jorja Smith,Bussdown (feat. Shaybo),71,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'uk contemporary r&b']",Singled Out,0.6609999999999999,0.618,4,-8.422,0,0.313,0.368,0.000563,0.0743,0.81,148.54399999999998,2gP19KH3V5JlR5MycAIL3R,201942,4
